0_normal,1_benign_lesion,2_malignant
6.991903280203722e-05,0.0022579937243505173,0.003829941191810145
-0.00010826325375973274,0.0032424942138766684,0.0020950571636559126
-0.00036436246305797507,0.0030176092873296237,0.0012746985765980318
-0.0006920223716390378,0.003357624405428384,0.0007575674028831983
-8.235561571450723e-05,0.0031467864058763325,0.0006186979798841811
0.0002732564485202663,0.003941641432143048,0.0005145250895684042
0.0005265164538645956,0.005580390663967905,0.00015597391104375284
0.0005874524660416321,0.007677456463920098,-0.00045405855115908573
0.0006319921782129964,0.006611423599029905,-0.0018144999092635792
0.0006386667063988679,0.004573681800791637,-0.012416826923472382
0.0005795575655066239,0.0030842521484872173,-0.03709827528817052
0.0009930457833445345,0.0018485578881473272,-0.05596770005400302
0.0021199086054535052,0.0005580906636559863,-0.046037580816399755
0.0036912202333726275,-0.0003130038378558831,-0.024721982159677285
