gene,lfc,p,nlp
HACL1,-0.3398907025140842,0.674087885194161,0.1712834779948746
LAMP5,-0.4592491804773978,0.38209998234994097,0.41782298237263127
HS2ST1,0.5975355597400003,0.3188129497074637,0.49646404652224513
RHBDD3,0.5614333669539192,0.4895656628333054,0.3101890503497747
DNAJB5,0.719016525909199,0.28376841622029986,0.5470359437078397
HYAL4,-0.20705686114806535,0.7397673957925452,0.13090481351726851
H2AP,-0.32608756518160265,0.5321545722884992,0.2739622020253211
IL36RN,-0.025848589635675046,0.9636811323617258,0.016066643860776737
LILRA4,0.4577961937221181,0.5643202578334898,0.24847435925080535
ITGB1BP2,0.3105559048885803,0.4540306099822564,0.3429148667502661
ZNF346,-0.37056476399095467,0.4010890755853186,0.3967591666835865
KCNE5,1.2497523205122623,0.08082848393404146,1.0924355670044281
KCNH3,0.07368815254028087,0.8867155252586898,0.05221568752584232
KCNH4,-0.7232208000443477,0.3582550429412578,0.4458076875847805
ACAP2,0.8292827930417653,0.10203841518295588,0.9912362952861017
TRAM2,0.03665967469500257,0.9510856633058694,0.021780364844323313
KEAP1,-0.8994877196182414,0.024627064645173703,1.608587349605237
PXDN,-0.24834310080683153,0.5616900055898629,0.2505033036577523
CABIN1,0.3648437590935707,0.6245152725081401,0.20445693649735996
MAGI2,-0.25288507989200915,0.4373081794566134,0.3592123994910663
ADGRL2,0.16643219821171074,0.6480974594914297,0.18835968095545227
FBXL7,-1.7043556664093362,0.0003399628174363232,3.4685685802085646
AP2A2,-0.1120876663373143,0.8763310950968065,0.05733177784306101
FAIM2,-0.15622669821765447,0.8690251417027143,0.060967658827736346
KDM2A,0.5515664157602463,0.1402792564311182,0.8530065448201768
KIF4A,-0.0029207089435062893,0.9964238132796387,0.0015559019179859463
KLK9,-0.5271354576627727,0.5165191128631369,0.2869136035588481
KPNA6,-0.5297034292567463,0.4773781438937988,0.3211374684536978
SLC39A6,-0.07998244627826581,0.7785782392544002,0.10869773869106968
PLA2G15,0.0638561890105211,0.9147737134504756,0.03868632358805835
LSM5,0.1886525761291133,0.8194801199246557,0.08646157767828548
MAPK8IP2,0.5024451580947767,0.43481404592698325,0.36169643521579176
MAPRE1,0.390328300314819,0.669046176793316,0.17454390669488243
MAPRE3,-0.58113568526151,0.43536751848122845,0.36114397554889227
PIGN,0.25456670868655146,0.7563168254344196,0.12129623794576187
DNAJB9,0.030232274265562853,0.9532532311243885,0.02079171397759201
MMD,0.21871341212389178,0.6430090924204157,0.19178288592477516
KAT6B,0.7608869826230987,0.21825979304938664,0.6610262609241419
MYCBP,0.05202390211659438,0.932356295768276,0.030418092242325893
MYO10,0.15266509863596228,0.8475682814977361,0.07182530423620523
CFAP45,0.04005379295837295,0.919523511669648,0.036437161632164865
TSPAN12,-0.14508482869188175,0.6805962727834084,0.16711043360346378
TSPAN15,0.06722116686931301,0.9459713828550327,0.024122001501095943
NFATC2,0.5274654381015882,0.4938655637957776,0.30639125522105043
BAMBI,0.40388789145855775,0.41472018342655964,0.3822448280614023
NNT,-0.5020718075809362,0.2801985792646918,0.5525340711168711
NTSR2,-0.1871045336918232,0.8251937358989689,0.08344407744493242
FBXO9,0.3978943841278606,0.3691276717036554,0.4328233966419529
OR10J1,0.4488463786382077,0.2589865287423692,0.5867228252817143
OR1F1,0.18714044432833093,0.47166033161960713,0.32637064799247817
OR1N1,-0.326046626048499,0.5602220478849439,0.2516398032483559
OR1Q1,0.13329519071598894,0.788368864705246,0.10327053577985035
OR2A5,-0.13379838166711194,0.7853318672626322,0.10494677935206434
OR2B6,0.5130009815469602,0.19133611731545191,0.7182030431965547
OR2C1,0.29191130329709836,0.6552148527899491,0.1836162662970831
OR2F1,0.19604654723516307,0.7966326601269226,0.09874189247585151
OR52A1,-0.6146994467542198,0.280411810130533,0.5522036990987147
OR7C2,-0.37694478156341293,0.5778476552211407,0.23818664465496908
OR8B8,-0.1436663618594611,0.8539856710060207,0.06854941626090583
TTC33,-0.5286183386641892,0.33104786124236135,0.48010921356318337
OSTF1,0.1646319921077402,0.8233008033357094,0.08444146082545818
GMEB2,-0.678571835671689,0.3754144573529296,0.4254890065476501
NUPR1,0.23144425755722428,0.753949648511293,0.12265765692051246
SMR3A,0.5057777286210259,0.3547669840320697,0.4500568040597897
PFAS,0.6215983038579455,0.0649619049130126,1.187341248528578
PFDN2,-0.5916330959501219,0.38618867386805084,0.41320046734775945
CDK14,0.5445041344592122,0.4520550999269161,0.34480862683509383
PHLDA3,0.797938795242291,0.11359305996208817,0.9446482013031614
SERPINB13,0.6317845014769681,0.2355161660753882,0.6279792770855275
PIP5K1C,0.27129589387267156,0.376055994144478,0.4247474844940842
PITPNB,0.6038850145644414,0.3637349275912757,0.43921499388111396
PLXNB2,0.5448899754109495,0.1660917785652266,0.779651864310335
ANP32D,-0.4304868568808658,0.5272372752292689,0.27799389307619443
ICMT,-0.013383048184358426,0.9744873743286007,0.011223783324133034
PICK1,-0.5009581925362753,0.2506402048196214,0.6009492632269138
PRND,-0.23085120363516182,0.5747577088746157,0.24051519509260177
PTPN22,0.18487845574177247,0.8087738332900186,0.09217290816085646
H2AZ2,-0.4739090360223049,0.21839303576507615,0.6607612147631864
QPCT,-0.8446589460272633,0.20010881979761647,0.6987337694096513
RAB3GAP2,0.35759082784532054,0.45694302710440776,0.34013794556827387
PITPNC1,0.27745749654642166,0.6875815392253983,0.16267579213648223
RLF,-0.7111372819087199,0.07452129844593838,1.127719586639545
RPS6KC1,0.4153869279658554,0.6011522370524992,0.22101553242405894
SF3B3,-0.17213193758058326,0.7086050131637305,0.14959577949134914
SEC14L2,0.09669711996125296,0.7417660783184552,0.1297330312607936
SEC22A,-0.5080180474624345,0.056851802750616166,1.2452557594330347
SEMA3E,-0.7689333820292548,0.19269968004332588,0.7151190064422812
SLC17A5,0.1905136118856306,0.7169474771379482,0.14451265915043662
SHC2,0.37412643079468605,0.6464067075866371,0.1894941456543408
SNAPIN,0.7597518995099343,0.09935625099366814,1.0028048040785262
SPON2,-0.15391744711957892,0.9058544114012755,0.0429415963693225
STAT5B,-0.6010737268385085,0.3206987479356646,0.4939027356303164
STEAP1,-0.07464726799105814,0.8613006927988567,0.06484520345305307
SLC13A4,0.41305029602499593,0.35053285287008307,0.45527127255734573
SYNGR4,-1.2045822350372852,0.12680627638614222,0.8968592501419136
PSD4,0.386485698195984,0.6361803922532819,0.19641972043366918
TIMM13,-0.28545740396227093,0.7258870740559414,0.13913093705332058
TIMM9,0.1334518766317713,0.8022051798600476,0.09571453809437092
TLL1,-1.6754535238691837,0.018747466155442236,1.7270574217534151
TLL2,0.06410742025222216,0.95194443950179,0.021388398592349804
TSPAN16,0.2287559281421295,0.4550795014554815,0.34191272635971964
TPSG1,-0.24798804546635983,0.436309947535551,0.36020488531583905
PRPF6,0.25205802045233155,0.6891511728831046,0.16168550037465954
TNPO3,-0.5313377791523433,0.2717234618671296,0.5658728609581912
DNAAF11,-0.5504877156816401,0.4795487295297566,0.31916725524910255
TXN2,0.3867858124744932,0.6264882254605996,0.20308708694523778
UCK2,0.10534375675027403,0.8278044066680064,0.0820722660404716
USP21,0.2921431382623398,0.5712871360877866,0.24314555502047466
VAX2,-0.4230469243046411,0.5545402291361053,0.2560669424668873
WBP2,0.6233848666341615,0.22447291340863743,0.6488360567402726
YWHAG,0.11016456638664245,0.7468003706868181,0.12679547515359713
ZNF281,0.4963736079620463,0.2420507405363531,0.616093584329186
HMMR,0.6543258698650186,0.1270810149185121,0.895919325386051
ACAN,-0.010612527591299515,0.9873917122283491,0.005510522395605456
FLRT2,0.6693735937864275,0.40455403645479604,0.3930234612784774
PDCD6,0.501904715445311,0.4631121254859887,0.3343138478924909
STK39,-0.01023338027555285,0.9873820274544699,0.005514782168530048
ATXN10,0.1047855885604327,0.9113551733803674,0.0403123367721391
PRELID1,0.5409037959669349,0.33227460770604395,0.4785028460655705
DNAJC15,0.22693546860437053,0.5371237876246897,0.2699256135798607
PPP2R3B,-0.23798384834970698,0.8164542978559234,0.08806812047353225
N6AMT1,0.4496434497490657,0.5735609568502468,0.24142041940719947
FHOD1,0.2769305655606618,0.691642190479215,0.16011852243478042
CFAP20,-0.11886854873158441,0.7832961336032084,0.10607401715576623
VPS4A,0.330068667637185,0.4999346096262509,0.3010867967352831
CLCF1,0.36681047029424546,0.3924102275857041,0.4062596819084251
NXT1,-0.33046903253992077,0.7163039325661807,0.14490266452321013
ZNF214,-0.2599471153081214,0.5052263260414005,0.2965140275612304
ZNF215,-0.36383787500088405,0.6386587030546867,0.19473116528136694
TBK1,-0.36728772694320877,0.40902035764763744,0.38825507587038777
ZNF180,0.487472764533885,0.28202295440005076,0.5497155421644351
SGK3,0.11113611089477046,0.8953200323760887,0.04802169825804948
PYCARD,0.5255747109740032,0.2203286090074098,0.6569291073550939
SAP30BP,0.7319125163555577,0.0268824814815296,1.5705306446958325
PPARGC1A,-0.24693497871714287,0.558010753519872,0.25335743161915764
GLS2,-0.563927478861374,0.38141375548139095,0.41860364841130465
LGALS13,0.05046550042956266,0.9221376158558499,0.03520426186719494
PRSS50,0.47223518465563563,0.13650298967463453,0.8648578366453669
PCSK1N,0.4094983902976357,0.7337058549549381,0.13447801525195932
SLCO3A1,0.5830889887602403,0.35499119208924834,0.4497824223660079
SHPK,0.24640130197982807,0.6234646117472947,0.2051881923202274
RACGAP1,0.07726096490811121,0.9285230912576179,0.032207291406090494
IL17C,0.15673383119628834,0.5822098807847187,0.23492042834779733
FLRT1,-0.17235115314672708,0.8375865122316014,0.07697032477543163
FLRT3,0.25288641641482484,0.5575185714522701,0.25374066129342304
MAT2B,-0.0040688095896832975,0.9895191158854778,0.004575811519849285
POLM,-0.2994514371268903,0.7069079771724015,0.15063711747237246
GNL2,-0.9499622798285227,0.04130514119611035,1.3839958889213486
KIR3DL1,0.10212413915043692,0.8820259298061303,0.054518647287466485
CPSF1,0.5726768339073373,0.46907392941337067,0.32875870396724743
MYLPF,0.07123045068529907,0.8987505482620677,0.046360831677636216
TRA2A,0.5878485951091952,0.11193983129364707,0.9510153519611216
GPSM2,-0.7434834721192419,0.3685040234258328,0.4335577660353273
SAC3D1,-0.36268910641579083,0.22387846680862877,0.6499876759426895
CCDC106,-0.351220383480423,0.5114820771298038,0.29116957982083536
EEF2K,1.142739618940407,0.1202460768708163,0.9199290839449815
ST8SIA5,-0.31078640333100604,0.698453794654234,0.1558623188131217
SNX15,-0.5687773306304931,0.11751814159294448,0.9298950850046527
YPEL1,-0.1004116108472231,0.7645887384881666,0.116572102927591
BLNK,0.5670515351381207,0.5121111224477595,0.2906357917007898
PRRC2B,0.2799705407631037,0.6311188850646906,0.19988882417211987
UBIAD1,-0.22575487771026964,0.6773700750809599,0.1691739935701611
HCFC2,-0.054991555362195486,0.9181780429857644,0.03707309702429862
ATG4B,1.1192546870623918,0.22572000151028543,0.6464299554961456
PARVB,0.1076466137365478,0.78797126561819,0.10348961932642557
PYCR2,0.2808188972918955,0.6144241146199493,0.21153174766264812
PAXBP1,-0.20022095959169284,0.7754276473318911,0.11045871858593415
NME7,0.14306028067791127,0.7509358384237511,0.12439716846707638
HILPDA,0.7866578467726746,0.23713398653856022,0.6250061975680952
EPN1,0.43860644927650083,0.45551796221611196,0.34149449303229185
GMPPA,-0.643487756991429,0.21018326555915162,0.6774018647332314
SEC61A1,-0.29959878406143614,0.3995136814975271,0.39846834351609883
TIMM22,-0.635732779973758,0.28094101185128345,0.5513848577347047
ALG5,0.218159997712512,0.24785297576764576,0.6058058625094463
ALG6,-0.2642474959376363,0.6480338153843955,0.18840233139533996
TFPT,-0.1955206507991285,0.677068609670721,0.16936732054433484
RPA4,-0.6558872640729257,0.2249049296397129,0.6480010252586239
KCNJ14,-0.6941965665143971,0.24299985162269752,0.6143939915846647
TBX21,0.050648816215458047,0.9478451691064649,0.023262599048444296
DSE,-0.4082952335936486,0.6514509290530786,0.1861182922216818
TMOD4,-0.2766827115474994,0.674819697181042,0.1708122493606416
CNOT7,0.3801570477304105,0.4595633775244431,0.3376545874092555
PKN3,0.6628157994989671,0.3959644031813879,0.4023438549754293
SLC16A8,-0.441510510183431,0.6266836092834457,0.20295166398974163
ZNF221,0.2927919838254138,0.6838188364981401,0.16505894028331386
ZNF222,0.2797847836313228,0.5557222504060515,0.25514221427254047
ZNF223,-0.2573938688448628,0.6697340241934678,0.1740976372380395
ZNF225,-0.0761530538664739,0.8600065219405436,0.06549825523079354
PCOLCE2,-0.5895455700546235,0.28322587740197747,0.5478670691338892
PNMA3,-0.8387052294956684,0.26617883285066946,0.5748264835783139
ANAPC4,0.9476743758173392,0.035240796685015834,1.452954282098945
DNMT3L,-0.3175986754229514,0.6465912916743852,0.1893701487860602
OSGIN1,-0.36389500316471135,0.2171140843028968,0.6633120027241733
GREM1,-0.7459031431623065,0.35855418572521347,0.4454452032229179
ZDHHC8,-0.5444205250417549,0.5130355657100749,0.2898525267863734
SERTAD1,-0.8878934686073727,0.08761484105790483,1.0574223225575892
PDZRN4,0.4197124011328139,0.5843770094838444,0.2333068783823467
VPREB3,0.28694158901898553,0.5989946292632253,0.2225770715869854
TRHDE,-0.22060184764626145,0.6740563583234929,0.17130379028123588
POMT2,-0.7177349133631344,0.1186447798536222,0.9257513651637893
CYTH4,0.2306130481171363,0.7741020611331857,0.11120177618422182
PREB,1.0173478328980146,0.18666743304366898,0.7289314446815696
NPC1L1,-0.6147958639542639,0.3291565899988962,0.4825974455346661
CEMIP2,0.9573417124833995,0.050528133730700704,1.2964667422412164
DMGDH,-0.1943477215409179,0.7633538302183173,0.11727411094152071
NRBP1,-0.2077559568871728,0.6474674861592362,0.18878203564233914
ZNF224,0.2820275390046915,0.665149102077434,0.17708099086055554
CDIP1,0.2156490215796007,0.6955401917565458,0.15767776926107024
RAB3IL1,-0.39237314761481046,0.5562090825798482,0.2547619236306088
FADS1,0.7905134992846059,0.09254157858375031,1.033663096533067
AK2,0.05148847568801167,0.8950767307162675,0.048139733065894176
ARHGAP6,0.8461445963022391,0.19028705218614095,0.7205907616626248
KLRC4,0.7179162765034518,0.00135729381055493,2.8673261313446483
RAX,0.3748938235832282,0.5338031647835765,0.2726188557190445
NCKAP1,-1.0255784985375025,0.09059927461929745,1.0428752794765812
LRP12,-1.0898359662348722,0.020274160110434997,1.6930571280888782
STOML2,-0.6911779614004873,0.16522044871997596,0.7819362026775302
ST6GALNAC6,1.0118395482089226,0.1978892850093218,0.7035777206359837
UBQLN2,1.3641018843925612,0.044017953161214374,1.3563701560456718
MKRN1,0.03977977512740294,0.9567904690594171,0.019183159500646238
BAZ1A,0.8350751684255519,0.2272825465425413,0.6434339132908496
BAZ2A,-0.3156508942906568,0.6887702470721238,0.1619256214433098
BAZ2B,0.6827595179707281,0.11636622460123289,0.9341730557503121
SPANXA1,0.6398464723014231,0.4592026856704529,0.3379955806091092
OR11A1,0.4496434497490657,0.43858707371393046,0.3579441722422566
OR10H3,0.2952471629917414,0.6114052544831847,0.21367083321992916
OR10H2,-0.3957694097723965,0.6366541547973648,0.19609642237642197
OR10H1,0.06743999077847125,0.9357775090394835,0.02882739707654325
OR10C1,-0.7204660059539416,0.18373750628952923,0.7358021822246522
PAX3,-0.39494185287534667,0.4538429627152035,0.3430943943326004
CLIC4,-0.9931553724762214,0.09300069350575021,1.0315138129020056
DDAH2,0.5701949492009062,0.11986394166527059,0.9213114448496985
EWSR1,0.8817096014511602,0.252374040414296,0.5979553193353511
DIO2,-0.4628692974234969,0.6581915975353957,0.18164766620345685
VCL,-0.9970800605764099,0.09122722837793511,1.039875519463221
DHX38,-0.1403974883497905,0.8745944676134774,0.05819327418134909
CCDC22,0.055004775168608244,0.9216681361162352,0.03542542666665208
FOXP3,0.44058798732198207,0.5917385651296971,0.22787012570822726
SOCS5,-1.0958008582681003,0.026168191027469957,1.5822262985271713
SNRNP200,-0.3729984557122012,0.42410891590687166,0.37252259740953353
DEXI,-0.4137307237503727,0.44008886928334584,0.35645961546330535
SACM1L,0.03648884290371233,0.9438420398220785,0.02510068258097577
MRPS28,0.7046512547034423,0.18979988810416248,0.7217040479453916
DCPS,-0.391789308966599,0.16237455773276382,0.7894820188256549
OSTM1,0.13227527276854012,0.8676449775189959,0.06165794284732529
GIT1,0.6912395292597185,0.35329667215486427,0.4518604533423575
ASF1A,0.5430151234562499,0.40698855325023153,0.3904178053452199
SNX24,0.9456583164619758,0.17386616756505183,0.7597849186832316
SPCS1,0.14902129536752465,0.6769503761256721,0.1694431661223655
UNC50,-0.20995964173264609,0.7524234702406932,0.12353766602297983
MRPS18B,0.12418918931812528,0.6525152688172328,0.18540932140656363
C19orf53,0.05571354908898145,0.8516939097924391,0.06971645825288816
MRTFB,0.7023216048775145,0.2556927061938749,0.5922816603386688
ACAD9,0.33346957831932417,0.49688479342655817,0.3037442941218233
MRPL42,-0.19285789013955945,0.6228412581170668,0.20562262670909257
TMEM14A,-0.25288507989200915,0.6165882475392408,0.21000475738683586
FLVCR1,-0.22180855185905807,0.6423489385441497,0.19222898919557035
IFT81,0.08820823020260167,0.8924778615873183,0.04940254799976068
HIGD1A,0.012014636646589949,0.9782560486382225,0.009547458140206477
OGN,0.4603390706334034,0.5418700525170007,0.2661048504380765
TMPRSS11E,-0.532337006906127,0.35212926258586946,0.4532978827642333
MAGEH1,0.09184515885779529,0.8139403806648093,0.08940740505741247
NOB1,0.020466230640703253,0.9805374451842083,0.008535816655700556
NTMT1,-0.08453611497089368,0.8485371152163437,0.07132915678634717
ASTE1,0.5081890142992171,0.38610194317161556,0.41329801265570637
MACROD1,0.2572509952895148,0.34609968653427253,0.4607987940502738
PSORS1C2,-0.3208072135230589,0.3805144568489478,0.41962883847171994
C6orf15,-0.33278864889213566,0.6260965822733129,0.20335866692865465
NCOA6,-0.2482109035121855,0.4899084414010022,0.30988507733834075
FAM32A,-0.6495016843098302,0.29177551632839904,0.5349511537365618
MRPL13,-0.5304713173574158,0.6199540274541518,0.20764051431341654
KLF15,-0.8651247430279817,0.05303769681517438,1.2754153436187174
DUOX2,-0.5285402218862247,0.15587883318317333,0.8072128537390201
NUP58,-0.03650199045790359,0.9641291349842089,0.015864793011011364
PRDX3,-0.2611292005894662,0.5879153747535251,0.23068518229551183
ATAD2,0.7636855626274749,0.17693029919650582,0.7521977880791485
TRPS1,-0.9657196696611005,0.1959573833243249,0.7078383684369459
SMARCAL1,-0.33065234832581625,0.36745827326678837,0.43479197010045895
CNTNAP2,-0.0458461471028692,0.9463858208373894,0.023931775119570207
CD274,0.33572676836085197,0.6492446077064226,0.1875916487114753
ZC3H7A,-0.009899714022481909,0.9764043374221144,0.010370300010373373
ZBTB44,-0.7469789007416187,0.10275003908848081,0.9882180042362407
CCDC113,-0.3508014205091884,0.6447240523914477,0.19062612748389746
SETD2,-0.5152837744923863,0.16297442508902762,0.7878805423086576
MKRN2,-0.15303870519040247,0.7851106041249943,0.10506915678659161
FXYD5,0.7004366621166862,0.20799781560124966,0.6819412259858203
CCDC59,0.5238382423536019,0.4483811833819886,0.34835262115476023
METTL5,0.19401422756166023,0.7118606303512783,0.14760502517508028
CHMP4A,-0.46206691539553857,0.40754101451668046,0.38982867776588853
BABAM1,-0.27195475756340376,0.6869915462823696,0.1630486070823818
THYN1,-0.6714011251247095,0.0995320564222709,1.0020370229212672
MRPL15,0.2891434243532956,0.6031784740213869,0.21955416577976436
UBE2T,-0.6224730434115255,0.29601843000182027,0.5286812490798376
TIMM21,-0.26944679588789383,0.6775455122225159,0.16906152695801432
STXBP6,0.4889001715965807,0.48696479186461084,0.31250243765943586
LGALSL,0.7720775190616627,0.10718606232712845,0.9698616833741123
ORMDL2,-0.25187831469759303,0.6971694829401321,0.15666163143119144
DYNLRB1,-0.137620152205071,0.7845206608432196,0.10539561450910653
CNIH4,0.5867037732777727,0.21896100518275957,0.6596332218807069
TMEM208,-0.16187272895577948,0.8223877912958509,0.08492334559125993
SSU72,0.7644099538858693,0.3981950316456333,0.399904163048807
SCN8A,-0.28239491554475565,0.5620143043176837,0.250252630681509
AP2A1,0.27665089842229057,0.5538677421832721,0.25659392786605484
TMEM258,-1.0280872681944833,0.2452534717010387,0.6103848362214801
CD5,0.29414691358599426,0.6869335834613695,0.16308525090348364
DSPP,0.6342895151061673,0.4654508401430921,0.3321261814538696
ETV2,-0.028171518967566155,0.914943819500094,0.038605572196031945
GABRP,-0.04269360319412152,0.9246141734082512,0.03403945354793194
HOXD9,0.6804526359445832,0.05897052218631775,1.229365026510268
IMPA2,0.3554113986438371,0.6248291446414416,0.20423872134945883
INSRR,0.7779379486067031,0.19213601461798432,0.7163912218958761
TM4SF1,0.5444460222376881,0.04890238261513889,1.3106699807250652
PPP2R1A,0.6138532231721592,0.14841830376791496,0.82851253615125
MOK,1.0732894224188019,0.00723230925878813,2.140723011388675
SLC6A7,-0.08989796922596527,0.6719081357569686,0.17269010025128897
SRP68,-0.19855286507604317,0.4940802450482606,0.30620251028392065
VAMP2,0.04500551907524062,0.936280740795359,0.028593909918781347
UBTF,0.21119498439246115,0.5593064054768514,0.2523502068699982
HSD17B8,-0.6373680426396359,0.47369840191915,0.3244980804163657
UBL4A,0.8945000769812029,0.2797006108653644,0.5533065851294837
GNPAT,0.21583987480612854,0.6345958839405098,0.19750274910878807
ADAM18,-0.2021890810200207,0.5924697104630574,0.22733384770605508
KSR1,0.6227775582292304,0.33524802258709685,0.4746337750932016
EIF2B2,-0.31078640333100604,0.304554950261886,0.5163343370459982
LIMD1,0.9322152856253145,0.06879482003413696,1.1624442611145263
ADAMTS3,0.32873242190923213,0.602635272059006,0.2199454527949376
RNF7,0.7457277610343194,0.1551621484165852,0.8092142156728567
CELSR1,-0.3359106017082867,0.438041396514036,0.3584848451395475
RAPGEF2,-0.6491493190619376,0.10448444653164206,0.9809483534592741
RBX1,-0.26339706965837556,0.5091953771052425,0.29311554788326305
SLC25A15,0.7237168368470084,0.15848267001706962,0.8000182206856125
PFDN6,-0.2493735663195369,0.27378599317565205,0.5625887740330195
TICAM1,0.3940597529629123,0.18528832116681102,0.7321519536581825
P3H3,-0.561302307816157,0.2851917308601625,0.5448630710146499
PLK4,0.8676163489552365,0.03856846243858645,1.413767674272345
ADAM28,1.2455728205917314,0.014842086645413878,1.8285050374071654
C11orf58,0.6497881773100144,0.2581927676814737,0.5880559270580497
ADAM29,0.5701950654496634,0.35781815642436543,0.4463376262201462
SLC7A9,-0.18278037580839043,0.7142408599707903,0.1461553085086053
IL1RAPL1,0.5129773762932721,0.5259782882055042,0.27903218266594687
MGAT4B,-0.6448271135519068,0.2385972073720878,0.6223346437754418
DNAJC8,-1.1161200714188406,0.023965048770192014,1.6204216828581428
HABP4,0.48477340595941565,0.5873845111460916,0.23107750965603738
EXOSC2,-0.0622151936322803,0.9127043095731,0.03966989882956103
TDRD7,0.536621529730747,0.4296647549872741,0.36687026964009567
CBX6,0.5201940287244483,0.29764128298705894,0.5263068320977983
NPTXR,-0.8896676374465902,0.24253432980645728,0.6152267799883728
TRAM1,-0.1240128675498684,0.838618589032871,0.07643551514384604
CAPN7,-0.09574977220727784,0.8814445786715774,0.05480498901840778
ETHE1,-0.8838662779439274,0.24145415054205968,0.617165324775871
QPRT,0.2847600871510328,0.7009042326161673,0.15434131739369178
BRD4,0.4163355933696943,0.47987072265530256,0.318875745956546
SEC11A,0.48847550486460484,0.5045156061229985,0.2971253952382205
ISCU,0.4478297249851157,0.45243710652161084,0.34444178372730794
RTCB,-1.1701168398410895,0.12187612927945107,0.9140813471903343
RASD2,-0.0747968088223678,0.86465580852322,0.06315673670489882
VSIG2,-1.1159621541081999,0.06486929589436409,1.1879608159722228
TMEM50A,0.32473566525411457,0.3727987276393659,0.4285255785609354
DDX58,0.24850701145355059,0.742775339811818,0.12914252329713458
KLHDC2,0.5440143512100336,0.48092368751925757,0.31792383156509585
PDSS1,-0.7223373464720577,0.309820055162061,0.5088904730703269
LEMD3,-0.5668891269379841,0.20314296265437398,0.6921982180499021
HEBP2,-0.6482511433320182,0.4505642105678829,0.34624330832940536
PATZ1,-0.7132988042627442,0.3262608523353131,0.48643503358176726
AMACR,0.6587313878728122,0.3705008829995511,0.43121075264720204
DAPK2,-0.6394444978157539,0.27759341106037705,0.5565908464811605
EDC4,-0.40241004275695874,0.3990230953051471,0.39900196678616745
PPP1R15A,0.5764380183065214,0.3487909137663432,0.457434837250185
SLC7A11,0.9315404534215632,0.1400361562063479,0.8537598185102823
SMPX,0.01315542574187487,0.9840398874140543,0.006987297368729052
CADM1,-0.1881119572616361,0.7833392960176081,0.10605008663811069
IL17RA,0.5021945219479031,0.5361369369204103,0.2707242712150703
MTCH1,1.1388118640518883,0.08039147471578782,1.0947900044878913
MTCH2,0.5723504435822879,0.04004302869485119,1.3974730816493561
CLDN15,-0.12651619612125709,0.6630161482117509,0.1784758939272764
FJX1,-0.13050857431657523,0.773008817952986,0.11181555192063915
ZNF318,-0.37086239888555866,0.49085048753014265,0.30905077331247477
ZNF324,-0.48943713750228957,0.5177388418888613,0.2858892520835956
SULT4A1,0.765838878782439,0.2734332900892409,0.5631486118533392
POU2F3,0.17008392274619638,0.6814908368385066,0.16653997920895108
RAB26,-0.6746781173273235,0.2472714170482823,0.6068260823270758
LCE2B,-0.14118702202001596,0.6244998436740853,0.20446766600320138
CLEC4E,0.4006564332707162,0.5036994826518455,0.29782849520455623
OPTC,-0.6133399125417198,0.27077259648755053,0.5673952904907738
NKX2-8,-0.53934017483021,0.5510055407321062,0.2588440340025147
HIBCH,-0.2085700952527636,0.7799802342985376,0.10791640275034224
SACS,-0.13049629692705467,0.7486176339062761,0.12573994716817377
GNL3,0.7936231088090618,0.2285952820324968,0.6409327372320616
FAM162A,0.4855449156254781,0.3582705922960589,0.44578883829689403
PTPN18,-0.10318327427154701,0.8813732256267834,0.054840146632044756
SRPK3,-0.22744595325644906,0.7116150899737722,0.14775485116869627
AKAP8L,-0.8241803947474196,0.09933776202131621,1.0028856284432852
RNF11,-0.6994963326971889,0.07166405286823442,1.1446986345101542
GPR160,0.677447332793942,0.2943165599397774,0.5311853013114198
FETUB,0.9093369639877888,0.12399598190819561,0.9065923879294752
DNAJC2,-0.07635521050939942,0.7862346236545856,0.10444783493588185
KCNV1,0.1450828760463036,0.43376148302778544,0.3627490149109461
MLH3,0.07039876555441178,0.9045345420874349,0.04357484378313086
ZBTB32,0.8471290082388638,0.21920254054228042,0.6591544167154989
ACAD8,-0.37563285403215435,0.4950507821555558,0.30535024898818663
PKD2L2,-0.4205904298547879,0.5754367237397533,0.2400024253643621
UTP25,-0.4661480378532996,0.04453034124699171,1.3513439767502589
SND1,0.053124481614014396,0.9398936496237136,0.026921284692382964
ANKRD1,-0.08733847923928009,0.8413358335629447,0.07503061353626188
STAU2,-0.06813470371454988,0.8847001894116294,0.053203879747397126
DAPP1,0.5155888447295206,0.549233634427962,0.26024287493274906
VPS41,0.23353786445544306,0.707590417707335,0.15021805700172422
LAMP3,0.2652826343279277,0.5634802773192403,0.2491212803300708
TSPAN13,0.08862615399771294,0.8870290802385877,0.05206214208470114
LYPD3,1.0419855371945104,0.12509017613563145,0.9027767959629597
UQCRQ,-0.18421077850599543,0.5085075202389235,0.29370261997994496
CACNG5,-0.24242618976428912,0.6805758354128267,0.16712347506562047
CACNG4,0.21809488137148403,0.749027700930019,0.12550212070027775
CCT8L2,-0.2522408387808547,0.5634109652190142,0.2491747049402887
KCNMB3,-0.8867690585285078,0.01959827219180041,1.7077822149008204
EIF2AK1,-0.39345720375579757,0.4089838299053827,0.38829386246133574
ZBTB11,-0.6311389238429979,0.13990154971484486,0.8541774747227686
DKKL1,0.45027323298074684,0.519166851410045,0.28469304484653124
DKK4,0.7068561467947249,0.14135844361011735,0.849678245159886
