x,y,burden,stage
-3.0814896,1.8071637,0.018016415313226404,2_malignant
9.09808,7.765066,0.00340135031099481,0_normal
7.669695,6.055366,0.0066013529553633765,1_benign_lesion
10.049331,4.424393,0.015246048973753049,0_normal
5.918658,15.740534,0.004032329170667612,1_benign_lesion
12.143823,7.3721066,0.009068180618465179,1_benign_lesion
12.821467,5.5199785,0.004657112322716404,0_normal
8.640028,9.30942,0.018356128437877865,2_malignant
1.8059419,13.8954315,0.02707658758732367,2_malignant
10.243874,9.2394085,0.003146767173693324,0_normal
-2.6781263,7.9045954,0.018858214063489958,2_malignant
-3.7284207,8.392931,0.01753090881678282,2_malignant
-3.9790635,10.971158,0.0178077295216406,2_malignant
9.969194,10.544051,0.0010701170768574334,0_normal
1.0215484,-1.779309,0.0266481486419241,2_malignant
6.9872274,3.9353337,0.011371495920989188,2_malignant
11.393912,7.289044,0.0020761856916807204,0_normal
6.3199334,5.6068916,0.006488512881394051,1_benign_lesion
1.961406,-1.9065197,0.01908781060290502,2_malignant
7.466046,4.5293546,0.011542479682176063,1_benign_lesion
10.477505,6.7605963,0.004811812750555884,0_normal
-4.7505946,9.332656,0.024019704412310005,2_malignant
9.879463,4.2047563,0.013341001652015601,0_normal
10.734696,7.496501,0.0045429289351382445,0_normal
-1.3372253,10.94977,0.030027754310343054,2_malignant
9.44278,5.601644,0.004878029722853966,1_benign_lesion
-2.952382,0.96709704,0.015904939508536043,2_malignant
10.155635,6.819231,0.004163646576322064,0_normal
10.690084,5.109914,0.008204458974916036,0_normal
-3.525572,13.072627,0.023997085739575125,2_malignant
6.727528,5.9496446,0.003907494623956713,1_benign_lesion
8.698216,6.456121,0.0019190156342229234,0_normal
7.9434514,5.4580345,0.011779132085351621,0_normal
7.4582405,6.6721992,0.00781213385218349,1_benign_lesion
2.7354374,-1.3123026,0.009853799359737103,2_malignant
-4.0333147,10.538037,0.02664607673982895,2_malignant
8.784279,7.4264274,0.005283699422744418,0_normal
-4.263462,9.927411,0.016838727516273123,2_malignant
4.315861,18.308144,0.01449301623061525,1_benign_lesion
1.2337475,-2.181549,0.025176809288699437,2_malignant
13.635632,0.9875082,0.01915663411299858,0_normal
9.7044525,12.641459,0.005883155808679023,0_normal
-2.4241576,8.4232855,0.027958763411756335,2_malignant
11.852534,5.717995,0.007381149928219219,0_normal
9.154901,6.959052,0.003102494360292733,1_benign_lesion
-3.8487918,8.159453,0.015971804723311243,2_malignant
15.00365,15.334829,0.003527803473566235,1_benign_lesion
-2.5574,8.480387,0.02330650538713075,2_malignant
12.219262,4.298062,0.014268347944075341,0_normal
12.189235,7.8243837,0.003903859611716089,0_normal
2.1868744,-2.1041417,0.0200368818539037,2_malignant
-5.2560225,10.006301,0.021060517742983308,2_malignant
9.099084,11.051396,0.021225472364745795,0_normal
7.657221,4.3007073,0.017037027025228458,1_benign_lesion
-0.6745258,11.303578,0.028236819732759936,2_malignant
6.282532,5.945685,0.007121552333355267,1_benign_lesion
4.2540493,18.216894,0.013227743746784398,1_benign_lesion
9.976046,3.2588184,0.019716112842972828,0_normal
12.590076,6.434325,0.008861672573986325,0_normal
-6.0920095,10.53684,0.024193339292188955,2_malignant
-2.3853843,11.207773,0.028108018376612195,2_malignant
-5.067274,10.323557,0.019857388120845955,2_malignant
8.644463,7.304687,0.0040901277299493916,0_normal
-2.0049784,9.820897,0.02093630183877797,2_malignant
10.718539,9.19391,0.009210530685858713,0_normal
-4.385261,8.026932,0.02081101325189204,2_malignant
2.3402314,-1.1631734,0.026978075373140564,2_malignant
-4.560603,10.198711,0.018566517080056,2_malignant
14.810444,14.279147,0.01626708153017192,0_normal
-3.1252093,6.178077,0.014243813499829899,2_malignant
13.320182,-0.19483401,0.003845381045588316,0_normal
10.97729,8.786005,0.007164821209172218,0_normal
8.188016,6.4827704,0.007368277857272847,1_benign_lesion
-0.6020514,12.029521,0.02153415363183104,2_malignant
-2.6566854,9.154215,0.021033537503556646,2_malignant
8.609091,5.133283,0.0062750661466860575,1_benign_lesion
6.4746685,3.9036095,0.01647323572690253,2_malignant
-4.1898575,9.589531,0.021853007780778793,2_malignant
10.952423,5.1010303,0.004505689789635561,0_normal
10.233798,4.3418107,0.017407071969198433,0_normal
10.529908,2.2089992,0.012081727420691175,1_benign_lesion
14.484585,14.285814,0.007356611250616427,0_normal
-5.1487026,10.247417,0.020452431991431694,2_malignant
11.232911,5.170001,0.00476449635393458,0_normal
-3.4184413,11.940878,0.01941717769268114,2_malignant
8.615688,8.395012,0.005189999169201912,0_normal
11.972882,8.815812,0.005888465386971438,0_normal
6.0400634,18.87484,0.006930086613887995,1_benign_lesion
2.5243635,-2.358446,0.011320816471775904,2_malignant
6.7525263,4.27011,0.007112529778768616,1_benign_lesion
7.267253,3.7536507,0.00540856950098064,1_benign_lesion
-3.991972,10.054041,0.021113541210943085,2_malignant
-0.10065722,12.120127,0.023084864535239665,2_malignant
-3.4073455,13.171345,0.028586851146219384,2_malignant
10.064037,8.860731,0.005506570125139399,0_normal
14.595693,14.091286,0.013271545184404826,0_normal
9.96306,7.6813917,0.016906935107854026,1_benign_lesion
-2.763348,10.548585,0.021859355202846032,2_malignant
5.5207486,20.396112,0.010275648753998555,1_benign_lesion
14.144569,6.173664,0.005063872767075786,0_normal
9.03762,9.529351,0.007720388061351696,1_benign_lesion
9.259843,13.13047,0.005270924782074462,0_normal
-3.005737,7.6309495,0.019250287477990947,2_malignant
8.150568,5.160079,0.0039571626205259875,1_benign_lesion
11.702245,5.1297426,0.004729754779876153,0_normal
-4.679555,10.133003,0.01821422617834981,2_malignant
13.603329,6.4760227,0.004794112978750906,0_normal
2.0076647,-1.5343608,0.015780671424408553,2_malignant
5.7020493,5.2362924,0.005661655241644221,1_benign_lesion
11.549343,6.4102044,0.001554165061256722,0_normal
9.857542,2.916781,0.018641233545386347,0_normal
14.472399,13.946466,0.01753003903647614,0_normal
-2.523273,10.552774,0.020447931345226628,2_malignant
-3.0451865,13.831042,0.02434780712793029,2_malignant
14.690153,7.73363,0.0020483302173257673,0_normal
-2.7937295,11.053665,0.025492019910065784,2_malignant
-5.189064,11.606708,0.023900556811870585,2_malignant
-3.7831764,11.773597,0.02429732330697501,2_malignant
14.014688,13.572537,0.015947112244400475,0_normal
7.1890545,5.5472736,0.008252659639557824,1_benign_lesion
-3.6944873,10.430728,0.023573720086543647,2_malignant
9.606113,3.4851153,0.02124449045695518,0_normal
-1.1931996,8.292541,0.024387311442952864,2_malignant
8.932273,8.743265,0.01485387184333916,2_malignant
13.096295,5.604295,0.00985286552783932,0_normal
-4.9548125,10.677113,0.02076481381552224,2_malignant
13.107719,6.719483,0.009366506015316817,0_normal
-4.724401,11.782511,0.023522744630150392,2_malignant
4.196866,7.0277777,0.009771720422948568,0_normal
11.501316,4.2959495,0.01028451070031168,0_normal
-2.4053164,11.452672,0.02930601093355225,2_malignant
-5.7253194,12.173095,0.023727866652921956,2_malignant
8.638851,2.9342518,0.01035403700805364,2_malignant
11.751694,9.131906,0.006206273708213208,0_normal
10.126392,12.347488,0.006873962640402912,0_normal
5.034157,6.8134785,0.00956849020940632,0_normal
-3.586336,10.706076,0.028315781435038136,2_malignant
-0.66674334,10.050067,0.026944654738276817,2_malignant
10.919864,4.870465,0.002045509188756835,0_normal
7.818455,4.1962976,0.009449265502735987,1_benign_lesion
-5.7268405,9.360654,0.023090189082069536,2_malignant
9.528815,3.991053,0.01665423242112471,0_normal
6.6374044,3.950447,0.013125235288273755,1_benign_lesion
6.324024,5.368576,0.007544563316626768,1_benign_lesion
8.707736,5.5066257,0.0029845505944605787,0_normal
-2.945015,7.4220543,0.02194501522795219,2_malignant
11.988919,5.6292157,0.005812544718936042,0_normal
10.565247,6.2292633,0.0056124034579740825,0_normal
13.054077,5.005961,0.00590183601272675,0_normal
-4.3183684,11.15622,0.021508920542867637,2_malignant
10.546143,4.7545195,0.01708891881927246,0_normal
8.95441,5.424494,0.00672865133119932,0_normal
5.5702434,16.067808,0.004142864563805462,1_benign_lesion
9.443405,3.9822173,0.01605003839309319,2_malignant
8.601011,6.5471334,0.008990721754579059,1_benign_lesion
10.698264,9.080723,0.010062161038792351,0_normal
11.39403,3.3574,0.008243574434012548,0_normal
11.818041,6.172329,0.010120279786923153,0_normal
9.690594,3.8722496,0.017566624942388517,0_normal
7.5942273,18.148613,0.010418348734164863,0_normal
3.337315,-1.4818245,0.009885971394091966,2_malignant
2.3649414,-2.3988543,0.021201946882418096,2_malignant
9.381335,3.61706,0.0189762308206011,0_normal
13.141756,5.5926495,0.003107271941401057,0_normal
-4.867314,10.8815775,0.020699671084838066,2_malignant
-6.1776843,10.058515,0.016417259306861172,2_malignant
12.039497,8.863333,0.004721035960333699,0_normal
-2.1084132,11.641345,0.02322738238634774,2_malignant
13.74227,7.7707863,0.010355195574656879,0_normal
9.729151,9.634563,0.013160100480692716,0_normal
9.766075,10.068198,0.008945740249127932,0_normal
8.532219,7.9779205,0.0053925438789785875,0_normal
-4.1472225,12.675082,0.020963128678534174,2_malignant
8.894061,9.636591,0.006396890107927032,0_normal
14.18033,13.683015,0.01563450681033666,0_normal
-3.1767716,8.982795,0.017249902273739428,2_malignant
10.215533,2.65987,0.013569379882948067,0_normal
7.788567,7.2328854,0.0042922218151809485,1_benign_lesion
10.341961,5.769623,0.013923938949099088,0_normal
4.601906,6.7507267,0.007755003513486355,1_benign_lesion
-2.3193316,10.621287,0.022545351345225725,2_malignant
14.667313,7.7461867,0.0023152051033771383,0_normal
-4.6725516,13.315903,0.02355718473529924,2_malignant
5.7271605,20.938675,0.012081419423077173,0_normal
10.218358,6.7645364,0.0049660933249162644,0_normal
13.819773,4.37335,0.004105104404486652,0_normal
8.756105,13.988293,0.004312502784727491,0_normal
12.812255,7.089985,0.0028936730459604076,0_normal
6.724146,6.6371756,0.006565391582091832,1_benign_lesion
11.6947365,7.1189523,0.007121329437787202,0_normal
11.71997,3.0067806,0.01678892849758334,0_normal
14.088581,13.568762,0.012542381552084416,0_normal
12.151021,9.198803,0.005922647104056295,0_normal
9.699125,7.1303225,0.006816787905071074,0_normal
11.893547,0.87806356,0.0089396142473349,0_normal
-2.695342,8.877269,0.028102500021292613,2_malignant
-4.474223,10.646528,0.024175899823448713,2_malignant
13.722279,15.897842,0.008200917773343024,1_benign_lesion
-5.3673205,11.57874,0.01961782076374973,2_malignant
7.5206466,6.7510085,0.008422709759934005,1_benign_lesion
8.174729,12.439479,0.015218204688000335,2_malignant
5.1135616,7.0825486,0.006721860601514697,0_normal
11.317653,1.9476339,0.005710869248417421,1_benign_lesion
-1.2882196,8.702265,0.023704827966919802,2_malignant
-5.1858697,9.745891,0.019272112463086397,2_malignant
8.5050335,12.051307,0.003660073943778787,0_normal
9.063616,3.5130298,0.018256228537172275,0_normal
-3.6286347,9.760997,0.02559795780072976,2_malignant
8.182091,12.9748745,0.006778668559011085,0_normal
-4.0508375,7.594912,0.027358108784295544,2_malignant
6.9867907,17.37824,0.011426354767093356,0_normal
11.235014,1.9102837,0.013239164326069482,0_normal
7.425115,4.7460465,0.018204059023626342,0_normal
1.4794672,13.54129,0.0200689530097022,2_malignant
10.438207,7.3061986,0.0077579561449730595,0_normal
6.6720495,18.542795,0.011791084630203561,0_normal
-3.553933,9.608786,0.022358499958461047,2_malignant
13.876427,14.053796,0.013948887364307404,0_normal
-2.621477,9.553309,0.01681499118887173,2_malignant
9.844945,3.7624433,0.01636373575655992,0_normal
-2.6685474,12.662043,0.018309559910898776,2_malignant
4.7855816,6.584807,0.021795943916275866,0_normal
9.480418,3.4226778,0.019048890716174046,2_malignant
6.6639524,20.116676,0.011869768697223433,0_normal
11.949292,10.568591,0.006286799969821582,0_normal
8.851303,11.558777,0.009606351299336497,0_normal
9.885671,11.344286,0.0070932953974796285,0_normal
11.831429,5.4824777,0.0037956219089947466,0_normal
-2.5242493,11.6423235,0.02287880570101913,2_malignant
9.402569,13.451298,0.007815623376388347,0_normal
10.086667,9.343854,0.0026284284354007466,0_normal
8.98488,9.827093,0.006806021025689142,0_normal
-3.321095,8.794068,0.022448999702861846,2_malignant
10.200994,8.597003,0.006317233331348063,0_normal
10.217117,4.3590984,0.02387893912968434,0_normal
-5.803638,12.013656,0.022482260190137868,2_malignant
11.815702,1.189355,0.010746085560973184,0_normal
9.312878,10.187058,0.014270597465982,2_malignant
13.8882675,14.080731,0.015463614999125637,0_normal
14.162518,14.610632,0.00730587839488746,0_normal
11.720615,7.1311297,0.009388580536737296,1_benign_lesion
-4.8329277,10.063668,0.026186912675609967,2_malignant
-3.1123965,10.096124,0.02883567201165843,2_malignant
11.900318,3.208051,0.01027895701176336,0_normal
-4.2544312,10.72658,0.01680428199551247,2_malignant
12.485318,4.8207364,0.004242113521377722,0_normal
-3.3107705,12.664987,0.02650306435927288,2_malignant
8.461752,13.048162,0.00783078637929147,1_benign_lesion
1.4436287,-3.720111,0.02326951684983597,2_malignant
7.147856,4.2067475,0.005297606416033055,1_benign_lesion
12.225402,0.47608483,0.009882417596977779,0_normal
-4.7626348,10.200545,0.021000738266563897,2_malignant
7.6348124,18.13768,0.005893115876651321,0_normal
4.066431,6.746273,0.02037348177308632,0_normal
-3.9288957,8.851782,0.02278680410578441,2_malignant
-2.9711266,14.155895,0.021260784328623137,2_malignant
1.1624042,-1.498936,0.016562884655158535,2_malignant
13.65657,8.493366,0.0037037613574254814,0_normal
-4.6381884,10.703683,0.024514124856330487,2_malignant
6.061434,17.163992,0.005230069902897265,1_benign_lesion
4.795515,17.394333,0.010943639693679777,1_benign_lesion
7.780125,6.9121213,0.004123844363684185,0_normal
11.139111,4.22008,0.017659448856742678,0_normal
6.5324793,17.986437,0.008157895139531305,0_normal
-5.2175126,11.443076,0.020657287574989802,2_malignant
-5.6588492,12.29237,0.020159526313524585,2_malignant
9.945933,9.553516,0.004390081644750171,0_normal
-3.1673396,10.361673,0.020848805925441076,2_malignant
10.409237,3.0936306,0.012617188315977844,0_normal
-3.7618554,12.695781,0.02422129474860788,2_malignant
2.5855384,-1.2920508,0.02242169051812707,2_malignant
14.099061,6.8093886,0.003024817936923119,0_normal
1.7812883,13.880879,0.023536331950188564,2_malignant
-5.314138,10.65561,0.028980241360293993,2_malignant
9.473337,11.39047,0.009028671755266268,1_benign_lesion
-3.3762329,5.0149107,0.017024620460540794,2_malignant
-5.8458242,10.346145,0.014194664731541233,2_malignant
6.2724695,19.391527,0.015514150172315685,0_normal
-1.3593209,7.9923635,0.025493205976608074,2_malignant
14.342947,13.959685,0.014485344195073047,0_normal
-3.1848118,10.79396,0.021115687376231766,2_malignant
8.653086,10.916999,0.004585377356639317,1_benign_lesion
-1.4929436,8.526365,0.020901150940305945,2_malignant
8.155469,7.070958,0.004239222005065003,0_normal
-2.579009,9.059813,0.036823199917905135,2_malignant
-4.3402405,11.736365,0.017468083444072663,2_malignant
-5.396988,9.6305065,0.01603759198261265,2_malignant
-5.9050393,10.231915,0.025988790768427666,2_malignant
8.60447,7.0227704,0.00323965969859486,1_benign_lesion
-3.0158565,4.9119015,0.020118909780401067,2_malignant
-3.7939675,9.57813,0.022120390214589638,2_malignant
-2.266175,9.601003,0.023276605618090255,2_malignant
5.566876,3.4656026,0.009441163708401841,0_normal
-3.559411,12.034838,0.02464550152377998,2_malignant
10.300822,6.478832,0.005031267166534144,0_normal
-5.8544874,9.866541,0.022150132958072406,2_malignant
9.830175,5.8566113,0.0015887180272664112,0_normal
10.976515,2.258899,0.01722497281824721,0_normal
-4.5196157,11.241143,0.02139061095925294,2_malignant
11.851293,6.345232,0.009421380066979032,0_normal
11.674745,0.5948435,0.02115528189597489,0_normal
11.521886,0.65260786,0.009690677532370663,1_benign_lesion
12.272429,5.7990103,0.0040256574893316145,0_normal
-2.5094855,8.901532,0.02403553941456833,2_malignant
14.151538,13.419002,0.0067955571160863495,0_normal
5.4120507,5.1574717,0.019406261155647513,1_benign_lesion
12.326234,4.9714956,0.005020536662864277,0_normal
-2.751858,13.978341,0.023127705916999048,2_malignant
6.2818418,4.7772536,0.008117204297891532,1_benign_lesion
-3.6564875,8.9875765,0.021311626838625915,2_malignant
-2.4530187,10.106822,0.024079994864328397,2_malignant
6.9525623,4.579783,0.004128436001188427,1_benign_lesion
13.956651,14.544647,0.018442367218370788,0_normal
5.488747,20.295069,0.013177660939761771,1_benign_lesion
-3.6318843,11.483812,0.0251916145864057,2_malignant
10.43329,7.8165174,0.006201948337227825,1_benign_lesion
-3.5979822,8.656376,0.017278102709743347,2_malignant
9.381013,4.808003,0.008911277898397947,0_normal
2.3193583,14.519627,0.03448846732521085,1_benign_lesion
-4.5111246,13.898043,0.026835893878479244,2_malignant
12.987324,4.7653465,0.009089629028524062,0_normal
13.513795,7.216115,0.009983768985872506,0_normal
-4.064415,10.071457,0.021094976277562377,2_malignant
14.124942,6.256043,0.0022567680296261836,0_normal
-2.3052151,10.562911,0.019844535665247347,2_malignant
14.811422,7.4363194,0.0030343229727665772,0_normal
9.668015,6.022897,0.005031899863084558,0_normal
9.715816,3.4282758,0.01056976307352268,1_benign_lesion
9.34924,8.805711,0.003385319435187703,0_normal
0.73259294,-1.3048328,0.017172278962769287,2_malignant
-2.4562483,13.275937,0.023938002273066104,2_malignant
13.840866,15.051682,0.01240101539136433,0_normal
-3.5786986,6.800881,0.022605768462833627,2_malignant
9.697453,1.1380005,0.004344946332637838,0_normal
-4.835508,11.970877,0.024094843855413054,2_malignant
11.392634,6.3214474,0.000483225909155523,0_normal
-4.177551,10.2239,0.022485294092932786,2_malignant
-3.4516444,13.644098,0.027451607955267115,2_malignant
11.957876,1.1086134,0.009305065437774453,0_normal
-2.4649348,8.423766,0.027162840930300292,2_malignant
8.951985,3.6799507,0.02432748576335299,1_benign_lesion
1.2410296,13.388075,0.02129124762088476,1_benign_lesion
12.14552,8.920887,0.004962486872781024,0_normal
-3.9577165,8.098044,0.02084276541926485,2_malignant
-6.4752507,9.688132,0.027369227868173102,2_malignant
9.897873,7.5146585,0.007058106081078601,1_benign_lesion
-3.1078353,10.829436,0.02010698193481464,2_malignant
-4.7135115,10.604625,0.019821051884771224,2_malignant
12.186486,6.3702517,0.0015327092046996552,1_benign_lesion
9.7528105,5.9257565,0.004900125251701141,0_normal
9.579515,3.4485984,0.010212429009332677,0_normal
1.5156362,-1.8543419,0.019575333298000517,2_malignant
9.568544,6.3942733,0.007499018599365408,0_normal
15.038959,14.272986,0.006352747394260442,0_normal
1.8226532,13.928113,0.02873033361679845,2_malignant
10.898991,8.857932,0.003975219388258257,0_normal
7.2400284,19.05284,0.0037601708645785214,0_normal
-2.234912,11.103567,0.026550098336611844,2_malignant
-3.0121894,1.2046782,0.01594328783468094,2_malignant
-4.0366297,7.6208177,0.025793041778676057,2_malignant
10.286569,8.132507,0.004458805446268877,0_normal
8.666447,6.9009213,0.007378037655958956,1_benign_lesion
-0.60281515,11.238274,0.02700589192073554,2_malignant
10.620729,3.2730978,0.014716832317444292,0_normal
-5.2082,9.917366,0.02224407144927956,2_malignant
-0.30876416,8.602516,0.022361268092849013,2_malignant
13.345026,5.281709,0.004562223631288694,0_normal
10.7872305,7.563102,0.006995534338882185,0_normal
12.316151,6.285821,0.0043607639159927445,0_normal
1.9305627,-3.4895241,0.02151165808501254,2_malignant
12.766304,6.07168,0.010115509044700393,0_normal
11.219753,4.965537,0.007068300828113044,0_normal
-3.7476103,9.952758,0.02136316764147882,2_malignant
11.283337,8.974766,0.012608629818350621,0_normal
13.471375,8.282332,0.002821439136464781,0_normal
-1.9478637,11.180225,0.029630009966186175,2_malignant
11.404484,1.5045624,0.019812906411839085,0_normal
10.501919,5.642037,0.003011802596025263,0_normal
10.708502,6.2165217,0.007381900376659487,0_normal
9.223874,2.899728,0.006881837169340336,2_malignant
-3.478952,11.57151,0.027553738645595904,2_malignant
8.483028,11.1432295,0.006748256204401668,0_normal
-3.1520963,1.8572736,0.019734953299456633,2_malignant
10.482004,6.750744,0.017416539611346562,0_normal
2.680058,-2.3740745,0.021381930238904244,2_malignant
-3.0049396,0.8971686,0.019633577008390107,2_malignant
9.687823,5.8651342,0.017892362714172494,0_normal
6.7531433,18.761845,0.020757698313998898,2_malignant
-4.092189,12.16582,0.017903430132500682,2_malignant
10.825327,8.626572,0.014096674807606582,0_normal
8.951945,13.099222,0.003977226088916603,0_normal
6.189064,19.033894,0.015738114872390626,1_benign_lesion
-5.78277,9.261049,0.014431514678393218,2_malignant
-3.1554697,8.827935,0.021527713475363773,2_malignant
-4.44474,9.333159,0.02154966128937147,2_malignant
7.3313894,4.1320605,0.0122359781510758,1_benign_lesion
11.568926,9.620308,0.002439080271882968,0_normal
11.739118,7.6027927,0.004574030656474786,0_normal
2.503602,-2.1755073,0.019434595487628808,2_malignant
-3.0050657,10.621269,0.02120782575054394,2_malignant
11.195917,5.4165196,0.0006626884886963899,0_normal
-5.4267507,10.14465,0.014821295221359063,2_malignant
8.808069,4.8629293,0.003674270630501548,0_normal
11.767938,3.1684053,0.005659799846641203,0_normal
-4.609308,11.751411,0.020938161639009977,2_malignant
10.658793,1.5208496,0.004115728873431029,1_benign_lesion
12.42675,4.5992618,0.007896267674977827,0_normal
-1.3646547,12.247417,0.020939766628289003,2_malignant
-2.4943178,11.082725,0.02399759337567115,2_malignant
-1.7726046,8.944637,0.022037619895005942,2_malignant
5.768813,19.420578,0.011544433574803411,1_benign_lesion
-4.4278073,8.942384,0.020241133303548334,2_malignant
-4.228041,10.292617,0.02641007626550926,2_malignant
12.498669,3.7363677,0.004452151885898382,0_normal
-3.8072283,6.803656,0.01777319679025693,2_malignant
1.074058,-1.9729451,0.03039174819093215,2_malignant
-4.0976586,11.001982,0.02287670982531685,2_malignant
-2.407762,11.167623,0.021882036031163916,2_malignant
-3.5548694,10.973066,0.018204335789239755,2_malignant
8.202871,7.729643,0.009670463720979981,0_normal
10.489211,7.9176903,0.00430948947513185,0_normal
11.700418,6.619462,0.004329028624624659,0_normal
8.698279,12.755462,0.01942893761405008,2_malignant
-5.0323267,13.0174,0.025163894542078593,2_malignant
2.7209249,-2.1917462,0.02929084189007357,2_malignant
11.1533165,6.9232492,0.0030057265011268065,0_normal
11.758193,6.736807,0.009074828769599697,0_normal
-4.2754183,12.740848,0.015537218876029551,2_malignant
1.9529068,-1.0583138,0.020567420912962903,2_malignant
9.882567,6.596351,0.0034895421924223536,1_benign_lesion
10.966618,12.657224,0.0013276503315009715,0_normal
10.306992,5.928891,0.015324029230793727,0_normal
6.277867,4.424494,0.008059286401851409,1_benign_lesion
5.758381,3.2510586,0.008603011081357019,0_normal
7.151187,5.9006357,0.0016476044118292061,1_benign_lesion
8.434728,10.71802,0.013222361429689205,2_malignant
12.846915,0.06361727,0.0042325648468247105,0_normal
10.164222,5.4469357,0.0018855483610901458,1_benign_lesion
8.361636,12.063372,0.016816271713508812,0_normal
-5.120161,11.348463,0.022165590089169088,2_malignant
8.149951,11.984873,0.010553652214526558,2_malignant
6.6420307,4.3742065,0.008153053834584438,1_benign_lesion
-4.789621,10.630626,0.025712328265229005,2_malignant
-3.0978086,12.802505,0.025733535882209748,2_malignant
7.9714575,5.610863,0.005957998829227961,1_benign_lesion
-3.723212,9.604339,0.021402825350953038,2_malignant
9.120723,13.26605,0.0010949161524478862,0_normal
12.257084,6.065601,0.009304603579905108,0_normal
-3.7236195,9.995353,0.020794477835713865,2_malignant
-1.6564502,9.929261,0.03017456215331743,2_malignant
-2.2850251,6.98836,0.015857663033567424,2_malignant
-4.8333373,11.51608,0.023568708940421585,2_malignant
12.88055,5.733858,0.011183144373466763,0_normal
-2.248817,15.813696,0.022531413763406918,2_malignant
11.8307295,5.69255,0.011681272408310055,0_normal
-4.014641,7.96795,0.018910979816857278,2_malignant
14.483515,14.17559,0.01284902317140888,0_normal
-3.9261804,12.930707,0.023626132297500213,2_malignant
7.061263,8.225327,0.005814425941430936,0_normal
-4.27551,8.772641,0.018605222836378787,2_malignant
-5.1508036,10.1994095,0.016560658425974775,2_malignant
8.397515,8.850783,0.0021207431066982796,0_normal
-3.5035868,9.339734,0.021244134107348846,2_malignant
-0.79951483,12.485373,0.023522265816591788,2_malignant
8.550772,7.5341396,0.004570980057613683,0_normal
8.839764,4.941046,0.00354639956874878,0_normal
11.908566,0.39504027,0.012315332292299296,0_normal
-1.6510942,8.288464,0.02584872434142842,2_malignant
-2.1840596,10.996024,0.021019745113997956,2_malignant
-0.8346697,8.732568,0.027963298041123668,2_malignant
6.0907645,5.7337484,0.009070324015715007,1_benign_lesion
11.517761,1.1468986,0.014414476028185758,0_normal
14.153845,14.428186,0.011288231630566917,0_normal
7.4698215,6.7147202,0.00811557426378539,1_benign_lesion
11.759221,2.5786583,0.004073207413707635,0_normal
-2.9803329,13.663793,0.029043663390055093,2_malignant
13.504719,6.196317,0.005267870873300908,0_normal
-3.664175,8.664386,0.01976810899374894,2_malignant
9.905723,7.0188894,0.001937493917014833,0_normal
-2.124738,10.362758,0.03136615842769883,2_malignant
12.181062,8.5111065,0.008915053345465036,0_normal
-2.4179394,11.179955,0.023749232637041626,2_malignant
8.927105,3.2752233,0.010558265449856592,2_malignant
9.780812,1.1320295,0.003819464238991166,1_benign_lesion
-1.8366706,12.059498,0.023717671193657888,2_malignant
10.817999,9.173667,0.005676180220411491,0_normal
9.447894,6.41413,0.012233884532502976,1_benign_lesion
7.856798,6.1099825,0.003554738133794397,1_benign_lesion
14.351665,14.660923,0.008639400741270278,0_normal
-6.430487,9.413684,0.01963148553928809,2_malignant
7.185489,3.9634867,0.0060838120743235274,1_benign_lesion
-5.1822224,10.30878,0.021542073581496825,2_malignant
-1.213839,8.384756,0.024980187965902498,2_malignant
-2.14468,8.48175,0.013775290127255774,2_malignant
14.607514,14.4770155,0.016502951484088105,0_normal
11.408013,8.799471,0.01101681837589149,0_normal
-4.901064,10.523125,0.019718664185598204,2_malignant
8.575166,13.956158,0.007669887153508188,0_normal
1.0620468,-2.4323235,0.0180789771234479,2_malignant
11.247839,5.435068,0.0024334598261019024,0_normal
-1.8003299,9.134788,0.023352345401128245,2_malignant
11.451187,2.003794,0.011338526139000276,0_normal
-4.1262956,10.723167,0.023046258014817047,2_malignant
2.0780094,-1.3254921,0.019151410718483187,2_malignant
-3.9607124,9.618207,0.023368513134741656,2_malignant
-2.9990845,13.733517,0.018226499246265657,2_malignant
-2.674036,15.4661255,0.01589935563052869,2_malignant
11.927779,5.8676834,0.0018930791465591968,0_normal
11.542123,6.5913444,0.0032649068840981026,0_normal
0.96483123,-1.0973561,0.023223605969701407,2_malignant
-4.747548,11.769058,0.01993647820025039,2_malignant
1.9849724,-1.2499301,0.016144007391253722,2_malignant
-1.164048,7.8928657,0.01970466583316133,2_malignant
10.568094,5.2551994,0.015391356517427974,0_normal
12.105252,8.363314,0.008815313184462116,0_normal
-3.822553,11.921533,0.02687740561437382,2_malignant
-5.6650486,9.781769,0.022575277843153243,2_malignant
13.419635,4.5848684,0.002554569569983093,0_normal
13.707021,15.878134,0.006683805398958555,1_benign_lesion
-3.1661713,5.4447784,0.026533580125468272,2_malignant
-3.83266,11.022754,0.0203757288503728,2_malignant
11.472384,1.4651536,0.02506452502856461,0_normal
1.129761,-1.5104125,0.028450061381408456,2_malignant
-4.1401725,12.074805,0.022482903999977866,2_malignant
9.076338,5.208848,0.007382359954713411,1_benign_lesion
-2.9432166,11.79919,0.02022787828830507,2_malignant
10.765745,5.021524,0.0023197730797985395,0_normal
7.187459,4.706119,0.004161068402008949,1_benign_lesion
-6.4653077,9.293885,0.020594560736897766,2_malignant
7.150982,3.907872,0.006031649928306397,1_benign_lesion
7.2910676,4.689348,0.00951113629751219,1_benign_lesion
6.8005905,18.378462,0.013082152492356404,0_normal
10.409669,5.982218,0.0056450356902152865,0_normal
