names,scores,logfoldchanges,pvals,pvals_adj
TSPAN5,62.83462,2.5181878,0.0,0.0
ANO7,12.525653,2.5178432,5.404488196885124e-36,1.3642890789367217e-35
FBXW7,127.72711,2.517377,0.0,0.0
CERNA1,11.561572,2.515259,6.45168367454924e-31,1.58844604726896e-30
KYAT1,15.158879,2.515011,6.6189421807993454e-52,1.7838583791092877e-51
SENP7,114.12884,2.5134993,0.0,0.0
SNX9,191.73192,2.5125391,0.0,0.0
DENND1B,97.784805,2.5123503,0.0,0.0
ULK2,64.49299,2.5120337,0.0,0.0
ADAMTS2,23.733866,2.511621,1.6126851642107507e-124,5.244778953650162e-124
TMEM229B,9.697484,2.5115132,3.0902510608235895e-22,7.207575533221751e-22
MAST3,18.257227,2.5112138,1.8126359107685863e-74,5.248787845165361e-74
TNFSF13B,21.275585,2.5095632,1.9111591737871364e-100,5.918260318994772e-100
NFX1,107.7709,2.5090325,0.0,0.0
DPH1,9.2460985,2.508117,2.3283734226534953e-20,5.3544791816025015e-20
MAPK10,69.20188,2.5077906,0.0,0.0
MVB12B,35.91379,2.5075006,1.8609549488496254e-282,7.528976522746874e-282
MARK3,173.11172,2.5068254,0.0,0.0
ZNF786,22.801065,2.5066803,4.474963994423091e-115,1.4309224337337723e-114
ADCY2,8.283952,2.5051982,1.191539686879559e-16,2.6569634488826833e-16
CFAP221,68.961624,2.5048826,0.0,0.0
AC093495.1,8.732653,2.5041926,2.4876757972683915e-18,5.631789810896627e-18
ABCC5,75.19315,2.5032496,0.0,0.0
HCLS1,36.0368,2.5022054,2.2201402523492465e-284,8.987079047549452e-284
LINC01503,28.578278,2.5011132,1.2511759176090697e-179,4.4784514966055545e-179
C19orf18,15.831899,2.5006616,1.874782751310728e-56,5.13469993008772e-56
FAM193B,56.897217,2.4987779,0.0,0.0
FOXN2,63.797333,2.4980898,0.0,0.0
SOS2,108.3158,2.4979634,0.0,0.0
DCDC2,175.77,2.4975936,0.0,0.0
SOX6,53.01902,2.4967904,0.0,0.0
STXBP1,41.02399,2.4967203,0.0,0.0
SRSF12,19.74534,2.496661,8.79688483177428e-87,2.630336260452556e-86
PIBF1,124.29584,2.4944806,0.0,0.0
MLLT3,89.621994,2.4928877,0.0,0.0
ZFAND4,27.60942,2.4912283,8.57623742199878e-168,3.01316229710439e-167
FRS2,96.48156,2.4910266,0.0,0.0
PHACTR1,43.54453,2.4901068,0.0,0.0
TULP4,154.41878,2.488845,0.0,0.0
ADA,17.013336,2.4884267,6.540484964535351e-65,1.8413625798715696e-64
EPN2,125.529526,2.4872375,0.0,0.0
MED14,90.24659,2.4870305,0.0,0.0
PTPRE,34.28853,2.4863348,1.1634393642470534e-257,4.595554364127273e-257
SETD2,172.91402,2.4859884,0.0,0.0
MTMR1,47.68823,2.4850535,0.0,0.0
ATAD5,52.650482,2.48378,0.0,0.0
NBPF9,32.040092,2.4834354,3.0165575936744075e-225,1.1449735956453116e-224
TCP11L1,22.168776,2.4828897,6.87540254795772e-109,2.171915246482579e-108
FBXW11,144.33376,2.4828475,0.0,0.0
TTBK2,60.285416,2.482383,0.0,0.0
MDFIC,42.58624,2.4817104,0.0,0.0
MAPK8IP2,8.460614,2.4814012,2.6597198865476706e-17,5.967294351143649e-17
ZDHHC15,6.9387155,2.4812024,3.9568160336036815e-12,8.434010211658489e-12
LDLRAD3,19.874168,2.480551,6.810505734241753e-88,2.0440515736574753e-87
TMLHE,65.086975,2.4793963,0.0,0.0
SCAI,62.174187,2.4791284,0.0,0.0
BNIPL,6.867259,2.4777763,6.544707735370117e-12,1.3911979515223118e-11
RALGAPA1,149.60507,2.4767787,0.0,0.0
KDM4A-AS1,14.582947,2.475765,3.606078938222773e-48,9.586560230979339e-48
FAM13A-AS1,15.047366,2.475398,3.5925569375930565e-51,9.655793789671699e-51
MSANTD2,44.81096,2.4748092,0.0,0.0
CDR2L,65.67813,2.4732413,0.0,0.0
C5AR2,7.5438724,2.4723444,4.5621705434199955e-14,9.937367865102343e-14
RAB40C,63.746384,2.472033,0.0,0.0
POLE,36.98954,2.4690251,1.6866349844447876e-299,6.942616544557371e-299
SLC7A6,24.529709,2.4688196,7.12189389292106e-133,2.3566733153065768e-132
AGAP5,18.630959,2.4687643,1.802687917083483e-77,5.257097984542292e-77
AC007681.1,13.7745495,2.465089,3.626403944975446e-43,9.444193358772811e-43
SYT7,8.499797,2.4648697,1.8992324127439294e-17,4.266590578039424e-17
ZFP82,30.755241,2.4646187,1.0405897102082282e-207,3.8735174766732604e-207
ORC5,47.978474,2.463636,0.0,0.0
MIB1,126.68607,2.4634006,0.0,0.0
ZNF529-AS1,33.977844,2.462977,4.733563585525396e-253,1.860784513852036e-252
MCMDC2,13.521263,2.4612412,1.171469823171461e-41,3.03611583976244e-41
VPS45,77.664795,2.4604163,0.0,0.0
GRAMD4,54.39204,2.4593837,0.0,0.0
PLXNC1,18.027239,2.4593554,1.190928307763395e-72,3.4307007051266265e-72
HK1,118.86708,2.4584053,0.0,0.0
POLH,37.39466,2.4583535,4.771363157587828e-306,1.9741957971636342e-305
IPO11,54.913197,2.4578862,0.0,0.0
AC092691.1,12.880747,2.4578454,5.777369845233219e-38,1.4711195268581267e-37
AATK,7.400875,2.4567606,1.352897111675214e-13,2.9324025035062443e-13
LATS2,73.15327,2.4556124,0.0,0.0
LRP4,60.681572,2.4553485,0.0,0.0
BRCA1,64.65787,2.4552443,0.0,0.0
IL3RA,14.692837,2.4548233,7.165025671848503e-49,1.9102853745908838e-48
GPM6A,7.661433,2.4548087,1.838695820756631e-14,4.0184049427873967e-14
CABIN1,108.95362,2.454657,0.0,0.0
ZNF678,53.22155,2.4531846,0.0,0.0
FBXO11,141.97993,2.4529264,0.0,0.0
TOM1L2,67.12519,2.4528623,0.0,0.0
SPTLC3,71.49152,2.4519336,0.0,0.0
VPS9D1,41.6531,2.4506695,0.0,0.0
TRIM66,39.633034,2.4502406,0.0,0.0
MCPH1,94.34619,2.4500241,0.0,0.0
LINC01137,24.050306,2.449875,8.286542256826273e-128,2.711074593885219e-127
AC245060.5,36.39113,2.4491656,5.880538540439034e-290,2.3961957099374177e-289
CDC42BPB,149.38136,2.4487286,0.0,0.0
DOCK2,14.081065,2.4481316,4.965597356352369e-45,1.3032982840021817e-44
PPP3CC,59.97015,2.4472983,0.0,0.0
AC048341.1,23.607458,2.4463482,3.2310435709455395e-123,1.048837162251531e-122
PLEKHG4B,29.962894,2.4457774,2.9888182529783206e-197,1.0966675324360066e-196
QRICH2,9.392536,2.445609,5.857244816453622e-21,1.3555206851871117e-20
ZNF638,198.37675,2.4452834,0.0,0.0
RBM6,194.75546,2.4449735,0.0,0.0
R3HDM2,157.67311,2.4449613,0.0,0.0
SS18L1,60.42458,2.4433637,0.0,0.0
IGKC,24.429083,2.4430923,8.39772925808654e-132,2.7710911274030114e-131
CNOT6,102.761696,2.442585,0.0,0.0
ALKBH1,29.921377,2.4419737,1.0374814820216362e-196,3.804399374655273e-196
SLC4A3,11.949719,2.441964,6.51444413120969e-33,1.621336158403895e-32
MACF1,216.30835,2.4412756,0.0,0.0
COPG2,46.33049,2.440981,0.0,0.0
NBPF1,41.77022,2.44065,0.0,0.0
AVL9,109.27296,2.4391992,0.0,0.0
ZP3,24.848946,2.4389088,2.654592160656245e-136,8.830698040349096e-136
AC112229.3,37.401455,2.4386923,3.7000293814702875e-306,1.5313506325832878e-305
KPNA1,107.42511,2.4381886,0.0,0.0
TRIM29,24.206852,2.4371662,1.8842127404644107e-129,6.185060274112278e-129
C2CD5,73.832596,2.436589,0.0,0.0
PSMD6-AS2,18.235706,2.4363463,2.6876249736962464e-74,7.776363460048027e-74
CEP76,26.815847,2.4359026,2.1115900617870116e-158,7.309255014015995e-158
AKR1C2,9.435791,2.435586,3.880542305542329e-21,8.998226484700823e-21
ARMCX4,42.879414,2.434911,0.0,0.0
BNC2,43.492115,2.4347205,0.0,0.0
BLM,23.191317,2.4333827,5.57139084548923e-119,1.7929726642033235e-118
FGD6,69.17736,2.4330773,0.0,0.0
MERTK,34.60696,2.4325056,1.985205588635535e-262,7.866763423565129e-262
MCM3AP-AS1,27.360815,2.4315908,8.030126649121759e-165,2.8072645903701377e-164
GCNT2,120.751045,2.43136,0.0,0.0
SRC,58.971333,2.4308476,0.0,0.0
ZDHHC11,18.796955,2.429459,7.997841908680796e-79,2.341856931713871e-78
ZNF236,64.82566,2.4292905,0.0,0.0
PELI2,45.25529,2.4280524,0.0,0.0
TOX3,37.41308,2.4267933,2.3947920879776834e-306,9.912841373420381e-306
PLCH2,9.746215,2.425236,1.914751016998752e-22,4.474368721371619e-22
RPH3AL,42.736546,2.4248438,0.0,0.0
AL683813.1,21.751896,2.424795,6.628234733378056e-105,2.0776114178606726e-104
UBAC2,146.60625,2.4247775,0.0,0.0
LNX1,60.44931,2.4246283,0.0,0.0
LRCH1,62.923553,2.4237156,0.0,0.0
AF127577.4,8.376112,2.422918,5.4704802811934884e-17,1.223256721972162e-16
ARHGAP32,103.98132,2.4223683,0.0,0.0
EFL1,40.648464,2.422014,0.0,0.0
USP45,47.29127,2.4218836,0.0,0.0
YAP1,174.56566,2.421142,0.0,0.0
C16orf45,30.51463,2.4179795,1.6669681953398288e-204,6.175582838838934e-204
ZFPM2,31.458595,2.4179156,3.2022650899512784e-217,1.2060054598426383e-216
SEC14L6,9.414801,2.4158478,4.739821349605173e-21,1.0976076258927286e-20
PTPN4,115.82716,2.415502,0.0,0.0
ZNF16,37.330963,2.415254,5.163872068105334e-305,2.1345064693610094e-304
CCNYL1,59.396317,2.413762,0.0,0.0
DNHD1,20.827862,2.4134212,2.4202406346245065e-96,7.427739133284315e-96
C1orf112,21.995935,2.412749,3.149758562621803e-107,9.916030954607873e-107
CAMSAP2,98.5881,2.4115145,0.0,0.0
PHTF2,57.266453,2.4112487,0.0,0.0
PLEKHA5,176.67896,2.410395,0.0,0.0
CIAO2A,11.047291,2.410161,2.259300034718002e-28,5.480746736648533e-28
OGA,138.56445,2.4094615,0.0,0.0
ZNF483,20.66214,2.40906,7.59249821761473e-95,2.3204975405315974e-94
PIGL,62.34743,2.4087784,0.0,0.0
KDM3B,109.474236,2.408546,0.0,0.0
GON4L,139.45828,2.4084392,0.0,0.0
KLHL32,11.8101225,2.407831,3.4605725637734467e-32,8.580244148465984e-32
CAP2,49.551323,2.4071038,0.0,0.0
AC009404.1,9.920645,2.40694,3.385624603629382e-23,7.946704915759928e-23
PPARD,56.48456,2.4069135,0.0,0.0
CLSTN1,136.09541,2.4057655,0.0,0.0
ME1,24.580278,2.4054766,2.053189844025718e-133,6.799450049801441e-133
ZFP30,35.837685,2.4053185,2.860592366228037e-281,1.1559016499003002e-280
LRRC20,12.866663,2.4051237,6.933305176289775e-38,1.7653086899106487e-37
TMEM254-AS1,10.132372,2.4043388,3.969025138825505e-24,9.368929844086104e-24
ARHGAP12,106.915405,2.4039214,0.0,0.0
SLC16A5,64.799805,2.402393,0.0,0.0
CCSER2,120.06152,2.402362,0.0,0.0
RCAN2,10.124462,2.4020078,4.303372624341401e-24,1.0155725533189609e-23
MTOR,81.90394,2.4012485,0.0,0.0
ITPK1-AS1,8.883301,2.4011445,6.490522085122872e-19,1.4750278372608775e-18
CCDC102B,14.19277,2.4005792,1.0156686408659654e-45,2.6729074917362053e-45
UNC79,8.577557,2.400492,9.691001206599777e-18,2.181879121918965e-17
MSH3,107.4937,2.3991914,0.0,0.0
TARBP1,78.45774,2.399177,0.0,0.0
NDOR1,12.374344,2.3977523,3.5982080160426675e-35,9.049917614661441e-35
RFTN1,28.744438,2.39705,1.062983790050057e-181,3.8191886263752505e-181
POP1,26.081,2.396784,5.989805728726255e-150,2.04721022186674e-149
SLC22A4,24.907745,2.3960414,6.133055924524889e-137,2.043659912561724e-136
ARL17B,24.200312,2.3959937,2.2079557564715214e-129,7.244548165400447e-129
AFDN,182.61882,2.395974,0.0,0.0
C20orf204,8.126008,2.3951385,4.436606363409338e-16,9.832856943221086e-16
NPIPB4,29.700443,2.395104,7.57791061822185e-194,2.767104000940908e-193
MAP3K10,28.89746,2.3946867,1.2849248252879852e-183,4.628425236735081e-183
EDA2R,10.462424,2.3946335,1.2852475955810433e-25,3.061742618385625e-25
PPP1R21,73.808586,2.3943684,0.0,0.0
SELENOI,52.469444,2.392955,0.0,0.0
UHRF1BP1,58.81924,2.392729,0.0,0.0
MARCH3,17.720947,2.3926265,2.890025060228272e-70,8.275229324982146e-70
NOCT,34.718334,2.3924127,4.1672913981543445e-264,1.6544785558953723e-263
AC068631.1,10.668286,2.3920927,1.432432403928286e-26,3.433977016398952e-26
COL17A1,27.17005,2.3904781,1.4677716071523746e-162,5.116668109929125e-162
NR2C2,69.126854,2.389919,0.0,0.0
PTPN9,65.76378,2.38682,0.0,0.0
SCARB1,43.176094,2.3862803,0.0,0.0
MAN2B1,21.061642,2.3858385,1.78868990526927e-98,5.509545520246327e-98
SHANK2-AS1,8.106673,2.38556,5.202433645186169e-16,1.152151383998407e-15
SEMA4D,74.47954,2.3848732,0.0,0.0
FERMT2,107.07048,2.3847106,0.0,0.0
AKR1C1,13.856906,2.382234,1.1554839438680685e-43,3.0145278613326322e-43
CEP95,119.13489,2.3819003,0.0,0.0
ZNF512,51.38692,2.3816712,0.0,0.0
CDK13,155.84264,2.3816662,0.0,0.0
BACH1,102.53772,2.381086,0.0,0.0
ACBD6,141.93553,2.380957,0.0,0.0
STAC3,9.459123,2.3807523,3.1053775277505567e-21,7.205861888611814e-21
ZNF654,65.788864,2.3791304,0.0,0.0
RC3H1,128.30992,2.378725,0.0,0.0
PRELID2,25.92454,2.3781297,3.522819450779451e-148,1.200841029453044e-147
GNA14,10.921015,2.377648,9.14683638720908e-28,2.209095268784527e-27
PKIB,21.04099,2.3772933,2.7653563012507466e-98,8.512558279572036e-98
WDR20,83.10512,2.3762028,0.0,0.0
MIR29B2CHG,54.22279,2.3761234,0.0,0.0
ACVR1,51.729645,2.3760521,0.0,0.0
PLCXD1,20.622496,2.3756318,1.7243040958354766e-94,5.265635982422092e-94
PTPN2,133.02187,2.375609,0.0,0.0
ANXA2R,7.6075516,2.3753963,2.793373352294675e-14,6.093094629432838e-14
GNA13,92.7762,2.374261,0.0,0.0
FCHO2,127.78156,2.3741004,0.0,0.0
MCM8,39.48726,2.3738964,0.0,0.0
IQCH-AS1,28.82454,2.3736827,1.0568184665382472e-182,3.803516065432595e-182
FBXO34,106.0954,2.373654,0.0,0.0
NT5DC3,51.746593,2.3723888,0.0,0.0
KIAA0355,101.51254,2.369451,0.0,0.0
RANBP9,101.36995,2.367964,0.0,0.0
CORO2B,11.194365,2.367393,4.3450799321648553e-29,1.0583158231345117e-28
KDM2B,57.65451,2.36636,0.0,0.0
L3MBTL4,48.926693,2.366234,0.0,0.0
PRR14L,107.569115,2.3654957,0.0,0.0
POLR3B,32.632504,2.3636394,1.4192766496339686e-233,5.443018112167674e-233
ANKFY1,79.724464,2.362929,0.0,0.0
AC007388.1,60.558,2.360439,0.0,0.0
KIF13B,156.47885,2.36025,0.0,0.0
HOXC4,13.155232,2.3592448,1.5879405775340684e-39,4.071536446520885e-39
IGF2R,126.09537,2.3592386,0.0,0.0
PHF21A,70.03522,2.3592217,0.0,0.0
AP3B1,145.2585,2.359181,0.0,0.0
ZFHX4,11.455896,2.358652,2.196792698388737e-30,5.392011336000283e-30
IPMK,61.03674,2.3581524,0.0,0.0
BTBD3,118.77931,2.3581438,0.0,0.0
BICD1,140.6874,2.3579915,0.0,0.0
CNKSR3,130.78317,2.3574812,0.0,0.0
MKRN2OS,17.918442,2.3573704,8.466628540429067e-72,2.434227833695554e-71
CLIP1,183.51639,2.3573678,0.0,0.0
BBOX1,7.7416606,2.3570697,9.812653574507524e-15,2.1500902282051434e-14
AMPD3,30.750694,2.3570316,1.1969374202942586e-207,4.454948578433257e-207
ZNF160,79.071686,2.3566902,0.0,0.0
AC009061.2,12.292402,2.3546226,9.950477058705607e-35,2.4973447861939194e-34
EP400,102.90039,2.3525217,0.0,0.0
SLC25A43,23.149218,2.3525045,1.480375509574705e-118,4.757371726819136e-118
ZZEF1,78.22483,2.3517923,0.0,0.0
MAATS1,51.14645,2.350268,0.0,0.0
PIEZO1,53.926674,2.3497374,0.0,0.0
ARNTL2,45.976246,2.349392,0.0,0.0
ARHGEF6,18.224384,2.3487148,3.3058025084399114e-74,9.564058790460525e-74
RILPL1,57.25561,2.3486087,0.0,0.0
DOCK7,107.24696,2.3485484,0.0,0.0
SPOCK1,29.760271,2.3484902,1.277070751554646e-194,4.670204246861758e-194
SEC61A2,28.135117,2.345295,3.6449553934891986e-174,1.294007366791729e-173
PTPRU,63.134407,2.3436267,0.0,0.0
VAV1,19.184597,2.3433216,4.977911329091701e-82,1.470418340983074e-81
POT1-AS1,7.523525,2.3430119,5.331872388313862e-14,1.1606235561470465e-13
WNT5B,20.07707,2.3426971,1.1710221237544721e-89,3.5318438682943074e-89
VPS41,119.11428,2.3420947,0.0,0.0
PPCDC,53.14264,2.3420672,0.0,0.0
INSR,112.728,2.3420267,0.0,0.0
HIBADH,108.66441,2.3413644,0.0,0.0
LINC02256,36.653847,2.3411026,3.973700948170263e-294,1.6252546952834885e-293
POGZ,146.5914,2.3405285,0.0,0.0
UHRF2,74.523895,2.3402178,0.0,0.0
LARP1B,125.63801,2.3400006,0.0,0.0
PLA2G4C,8.768409,2.3393395,1.8120887293458757e-18,4.1051768452308175e-18
ITGB6,50.28023,2.3389564,0.0,0.0
CDC25C,13.217318,2.338652,6.970560307788007e-40,1.7902300042527385e-39
KDM7A,96.8113,2.3386428,0.0,0.0
TFCP2L1,103.49064,2.3375208,0.0,0.0
FBXO16,44.662033,2.3372805,0.0,0.0
SPACA6,23.918331,2.336683,1.974396399496205e-126,6.445271465523207e-126
RDH10,124.29532,2.336439,0.0,0.0
KNDC1,16.544716,2.3350136,1.7478519110430274e-61,4.870630077672983e-61
NACC2,46.86876,2.3347766,0.0,0.0
LMAN2L,42.132908,2.3347402,0.0,0.0
ADHFE1,21.625443,2.3345041,1.0352199090247566e-103,3.233898647360739e-103
ENPP1,23.584824,2.3341389,5.5169680389063306e-123,1.7894998482963963e-122
ATG2B,63.47913,2.3340836,0.0,0.0
MPRIP,134.63913,2.3337746,0.0,0.0
IGSF11,11.966759,2.3334606,5.306136661516347e-33,1.3210540056873596e-32
PRTG,25.536814,2.3332763,7.693562443157947e-144,2.601819731406942e-143
TBC1D30,33.089108,2.3324428,4.263197195433072e-240,1.6488829493272903e-239
IQCN,18.679817,2.3317318,7.22672489650659e-78,2.1106239362460646e-77
XRRA1,90.861336,2.3316593,0.0,0.0
EPC2,88.13958,2.3306587,0.0,0.0
AC025034.1,10.320878,2.33044,5.6702288594852035e-25,1.3452386777584804e-24
PHKA1,18.769464,2.3300753,1.342338174036246e-78,3.9281782062521397e-78
NBPF15,36.525856,2.3299458,4.311123730270445e-292,1.7588765370943108e-291
TBK1,88.21383,2.3294587,0.0,0.0
ANKDD1A,14.5707,2.32883,4.3144668602208406e-48,1.1468737634559494e-47
AL133410.1,8.1153965,2.3279064,4.842029527962795e-16,1.0726566538690272e-15
SMAD6,35.833076,2.3277147,3.374579980004083e-281,1.3632195185980928e-280
FBXO42,98.381645,2.326524,0.0,0.0
CCDC40,61.20863,2.3256404,0.0,0.0
TUSC3,140.68127,2.3241343,0.0,0.0
LNX2,53.61775,2.3234382,0.0,0.0
HEATR5B,65.154205,2.322846,0.0,0.0
C6orf106,82.73413,2.3220716,0.0,0.0
FAM120B,102.72345,2.320668,0.0,0.0
SRGAP2,60.67221,2.3196597,0.0,0.0
MC1R,15.49624,2.3192656,3.6780005686237276e-54,9.993683915298002e-54
ME3,22.791927,2.3176143,5.513557431627778e-115,1.762261618746274e-114
TDRP,40.449192,2.3168075,0.0,0.0
ZDHHC17,67.21617,2.3164692,0.0,0.0
TTC34,8.65534,2.3164577,4.914434092523776e-18,1.1097594154028227e-17
AC083843.3,20.55712,2.3163378,6.646315215875993e-94,2.0269099279646605e-93
PLAG1,29.79438,2.316153,4.619505492693416e-195,1.6908031383147813e-194
ARHGEF28,71.74393,2.3157382,0.0,0.0
PRPF3,76.82474,2.31559,0.0,0.0
CDC27,118.2735,2.313444,0.0,0.0
SMCHD1,158.52309,2.3131583,0.0,0.0
DENND4A,91.34511,2.309882,0.0,0.0
NARS2,59.023983,2.3097425,0.0,0.0
ADNP-AS1,9.226706,2.3095088,2.790840216119052e-20,6.412005880494484e-20
MFAP3,18.535925,2.3085694,1.0595102167703076e-76,3.083407578715599e-76
MYH14,128.36507,2.308481,0.0,0.0
IL17RE,14.718358,2.3081532,4.9144717167204506e-49,1.3116806742114507e-48
DNMT3A,84.18724,2.3077877,0.0,0.0
TOP3A,36.144478,2.3075695,4.54337213575836e-286,1.8419244806280117e-285
RAB28,80.57283,2.3075604,0.0,0.0
GLMN,47.93587,2.3063862,0.0,0.0
NBPF26,22.589043,2.3063166,5.553788419046092e-113,1.7689933342080802e-112
PRICKLE1,35.71961,2.3057096,1.961651197630741e-279,7.907119828833714e-279
CCDC134,20.336521,2.3053854,6.1115130182592245e-92,1.854809654976309e-91
MAP3K3,49.391857,2.3051443,0.0,0.0
TRIM31,13.308774,2.305126,2.0583067575394e-40,5.301508813793152e-40
ZNF519,19.830313,2.304535,1.6302546047860126e-87,4.885469705635371e-87
SETD5,167.30293,2.3044777,0.0,0.0
MTMR12,91.21459,2.3044052,0.0,0.0
DSEL,32.742367,2.3042436,3.899268505459078e-235,1.4977289147529472e-234
AC020915.3,17.53522,2.3040395,7.715115711300018e-69,2.199318148032528e-68
PARP11,29.533068,2.3006172,1.0835892904153885e-191,3.948468872898127e-191
MFSD13A,15.985762,2.3005342,1.6059185705948029e-57,4.4188199207663555e-57
PTK2B,37.469707,2.299861,2.869196964569282e-307,1.1884890779033651e-306
AKAP13,205.00528,2.2987108,0.0,0.0
PTPRS,85.496574,2.2985632,0.0,0.0
PRMT3,49.221676,2.2973962,0.0,0.0
REPS1,83.87281,2.2955828,0.0,0.0
ARHGEF7,95.307236,2.2940562,0.0,0.0
MTSS1L,23.93521,2.2938826,1.3174701208936807e-126,4.3012595544489106e-126
CALB1,16.922314,2.293229,3.080906673612115e-64,8.653145717306996e-64
PDZK1,27.09965,2.292457,9.940518990993741e-162,3.458335600895914e-161
NAPB,34.87654,2.2919104,1.686479832471511e-266,6.710017441778999e-266
SLC35E2A,39.724976,2.2915204,0.0,0.0
TEP1,26.302326,2.29117,1.8037534070795008e-152,6.183519632117211e-152
GIT2,59.875908,2.2907774,0.0,0.0
RMC1,37.438004,2.290278,9.416061966539964e-307,3.89871438407074e-306
RUBCN,34.322906,2.2900994,3.5733836778412517e-258,1.4118546963694429e-257
TRAPPC8,81.64462,2.2892346,0.0,0.0
RCOR3,102.8072,2.288885,0.0,0.0
CDKL1,44.634926,2.2882013,0.0,0.0
SLC8B1,57.916565,2.2873857,0.0,0.0
SMG1,174.90657,2.2866664,0.0,0.0
ZNF704,110.134056,2.2857335,0.0,0.0
CCDC171,60.88014,2.2849777,0.0,0.0
DMTF1,87.98661,2.2847848,0.0,0.0
ADAM17,105.59979,2.2846062,0.0,0.0
ATL2,77.644394,2.2840688,0.0,0.0
UGGT2,94.189865,2.2835677,0.0,0.0
ZDHHC20,107.37423,2.2807295,0.0,0.0
TENT5A,61.881725,2.2807078,0.0,0.0
SYNRG,109.20376,2.279801,0.0,0.0
ITGA5,37.377583,2.279046,9.039173859085933e-306,3.739518129151129e-305
EXOC6,79.03485,2.2790003,0.0,0.0
USP6NL,83.570755,2.2778878,0.0,0.0
PUS10,32.7032,2.277195,1.4064281916349813e-234,5.398651306249967e-234
PTCH2,17.609922,2.2771268,2.0672692467844344e-69,5.89877870881673e-69
SZT2,49.042786,2.2769265,0.0,0.0
TRAPPC10,87.63446,2.2769012,0.0,0.0
AL080317.2,10.341348,2.2767608,4.580500150253883e-25,1.0874038864619115e-24
KCTD13,46.19052,2.2767262,0.0,0.0
SIPA1L2,69.01281,2.2767053,0.0,0.0
AHI1,151.02034,2.2766032,0.0,0.0
TTC23,41.243923,2.2760742,0.0,0.0
RAP1GDS1,73.560715,2.2752619,0.0,0.0
CABLES1,54.421032,2.274776,0.0,0.0
ARNT,67.4857,2.2746408,0.0,0.0
CRACR2A,7.6291337,2.2746031,2.363365572855203e-14,5.1593247110530154e-14
FAM89A,23.227041,2.274404,2.4277128813396183e-119,7.817923815262696e-119
SH2B3,20.970036,2.274077,1.231734896168692e-97,3.787684211586116e-97
CDC42BPA,103.66542,2.2733076,0.0,0.0
CAMK2G,50.154823,2.272112,0.0,0.0
EML4,128.6359,2.2717016,0.0,0.0
DPY19L4,74.733864,2.270883,0.0,0.0
LRRC37A2,24.312721,2.27031,1.438172603626279e-130,4.735641947489298e-130
ZMYM2,166.84093,2.2698123,0.0,0.0
MTREX,90.591156,2.2684295,0.0,0.0
GNB4,47.28111,2.2682343,0.0,0.0
ZNF141,53.517643,2.2678418,0.0,0.0
HSPBAP1,32.201706,2.2673395,1.6705332933652072e-227,6.361987123171855e-227
NLRP1,18.735096,2.267119,2.561749857213117e-78,7.492915341076006e-78
ALS2,45.44403,2.2666347,0.0,0.0
NPIPB5,78.95116,2.2662842,0.0,0.0
RGL3,84.42031,2.2662568,0.0,0.0
METTL16,74.47484,2.2660728,0.0,0.0
PCCA-DT,7.4072213,2.266014,1.2897303325600254e-13,2.7961043036853056e-13
BCLAF3,43.117615,2.2658448,0.0,0.0
RNF165,14.990839,2.265065,8.428203212557553e-51,2.261561479934798e-50
FGF11,8.31137,2.2649567,9.460390643446171e-17,2.110966719819899e-16
ELP1,34.964455,2.2645733,7.809397890122632e-268,3.109229064248636e-267
EPG5,55.513737,2.2633095,0.0,0.0
TAF4B,44.51591,2.2627327,0.0,0.0
CCDC138,51.02724,2.2617083,0.0,0.0
GSDME,17.084953,2.260684,1.9209461717197e-65,5.4173947522569716e-65
GNA12,62.716373,2.2603812,0.0,0.0
TGFBR2,101.984566,2.2603676,0.0,0.0
IQGAP3,14.228973,2.2601366,6.0564648341366184e-46,1.595285046401341e-45
ZNF736,45.118313,2.258964,0.0,0.0
MGAT4A,76.11217,2.2587507,0.0,0.0
PSTPIP2,44.91747,2.2585137,0.0,0.0
MINDY2,113.01801,2.2573712,0.0,0.0
CAPN12,51.39444,2.2558274,0.0,0.0
MARCH8,41.74141,2.2555745,0.0,0.0
PIGN,68.57839,2.2554448,0.0,0.0
ZNF215,8.595991,2.255088,8.25490025486719e-18,1.8603923111213317e-17
ZNF860,10.168058,2.2545185,2.7534221477639026e-24,6.506245980912862e-24
PIGU,61.281303,2.2539346,0.0,0.0
SPTY2D1OS,15.902604,2.253857,6.078434179895082e-57,1.668800309894959e-56
CFAP43,66.101006,2.2533252,0.0,0.0
OXNAD1,41.895355,2.2524023,0.0,0.0
ZNF644,144.0163,2.252222,0.0,0.0
GPATCH1,37.371883,2.2518108,1.118798336404989e-305,4.627186957148365e-305
MOB3B,50.356888,2.251079,0.0,0.0
PCGF6,37.674923,2.2507963,1.27894794359214e-310,5.31709598398927e-310
GPR155,11.973638,2.2504323,4.883929604161868e-33,1.2161433612522131e-32
ZCCHC14,60.372646,2.2498345,0.0,0.0
GAS6-AS1,8.333234,2.2497292,7.866372528987049e-17,1.7567418950388532e-16
SEC23A,103.045525,2.24956,0.0,0.0
ACYP2,78.55026,2.2490003,0.0,0.0
FAM117B,48.013138,2.248619,0.0,0.0
OXSR1,117.16321,2.2469854,0.0,0.0
NPNT,14.646603,2.2468877,1.4162154629546888e-48,3.7720612087175935e-48
INTS6L,14.816503,2.2464938,1.1459752536539087e-49,3.06416599424121e-49
TXK,24.89163,2.2460306,9.167133612742146e-137,3.0526100088438833e-136
